episode,reward,loss,stockout,waste,overstock,quantile,epsilon,buffer_size,steps
84,0.1953569135026636,0.01882249225758844,0.0216894976546367,0.018168536689546374,0.06620194870616412,0.6985831069946289,0.7920999999999996,75600,900
85,0.21245295564294792,0.01885148238390684,0.019847792867157193,0.018401206870459846,0.06457662451210329,0.684721422890822,0.7896249999999996,76500,900
86,0.20716186771577566,0.018844369191469416,0.021171993811925253,0.01836941114730305,0.0666818758038183,0.6866148555278778,0.7871499999999996,77400,900
87,0.2129165757932929,0.01899120803301533,0.020852359069718256,0.018290857397433784,0.06427280382201489,0.6836674082279205,0.7846749999999996,78300,900
88,0.20389650088424485,0.01908823278008236,0.02036529670159022,0.01831231922739082,0.06560887440521684,0.6918170140849219,0.7821999999999996,79200,900
89,0.21057788342806613,0.01902672658260498,0.02033485531806946,0.018368474156078365,0.06411389170240404,0.6866049001614253,0.7797249999999996,80100,900
90,0.208654350656628,0.019236293241588605,0.0208828005194664,0.018317215161191093,0.06486699985366108,0.6872786381509569,0.7772499999999996,81000,900
91,0.20389830061706662,0.021195216713887122,0.02053272439373864,0.01826149069548895,0.06428111902852025,0.6930263694127401,0.7747749999999995,81900,900
92,0.22871981019670784,0.020908423074417645,0.018021308895614412,0.018533646303953395,0.06496435251293911,0.6697608862320582,0.7722999999999995,82800,900
93,0.23489469013862416,0.021020730063319205,0.017199391085240576,0.018554532813529173,0.06451929981302884,0.6648320899407069,0.7698249999999995,83700,900
94,0.2050234839694066,0.021103201357440815,0.023957381985253757,0.01801014894153923,0.06162977028845085,0.6913792194922765,0.7673499999999995,84600,900
95,0.20605669661848677,0.020907856730951205,0.025159817296597692,0.018045836152612335,0.06230139527883795,0.6884362586339314,0.7648749999999995,85500,900
96,0.23898520486190036,0.020722464624171457,0.01680365285111798,0.018696440882566903,0.06600760620501306,0.6595070997211668,0.7623999999999995,86400,900
97,0.20458765103759813,0.02087257302262717,0.025662100339929262,0.018090424751862885,0.061290380041011505,0.6903694476683935,0.7599249999999995,87300,900
98,0.21984896715588143,0.02085487007473906,0.02170471836295393,0.018341397794170513,0.0629676205276822,0.6771372998423046,0.7574499999999995,88200,900
99,0.2714505130725844,0.021201817761692734,0.01464231347044309,0.018973884772923257,0.06657438116872476,0.6283589106135898,0.7549749999999995,89100,900
100,0.2505317036468316,0.021114692609343264,0.016286149074633917,0.01872805198861493,0.06471117899132271,0.6497429216570324,0.7524999999999995,90000,900
101,0.2721036228811944,0.022542543658572767,0.014048706135816044,0.018880267549927037,0.06446562798228114,0.6305017793509695,0.7500249999999995,90900,900
102,0.23614644977681262,0.0225412978273299,0.019284627040227254,0.018494680515593952,0.06353219049827506,0.6625420563088523,0.7475499999999995,91800,900
103,0.28557199119292714,0.022718252368892234,0.01340943676729997,0.018970927079725596,0.06520190812259291,0.6168457410732905,0.7450749999999995,92700,900
104,0.23517186166343487,0.022391821410920883,0.02100456611149841,0.018445300543680786,0.06189759763513899,0.66348067773713,0.7425999999999995,93600,900
105,0.23834184052487317,0.02273472657530672,0.018995433722933133,0.018504572086967527,0.06201750110524396,0.6621406572063764,0.7401249999999995,94500,900
106,0.23308674675431879,0.02297336787502799,0.02129375943707095,0.018330908758669263,0.060592683735691634,0.6666959048642053,0.7376499999999995,95400,900
107,0.26212572664054784,0.022349124652230077,0.014931506754623519,0.0187632229210188,0.0618647963884804,0.6423147519098388,0.7351749999999995,96300,900
108,0.24314441886492003,0.02277293582757314,0.02048706235157119,0.01844839085255646,0.06157140185125172,0.6563487301601304,0.7326999999999995,97200,900
109,0.282769544180806,0.022841564893929495,0.013409436759021547,0.01898506156065398,0.06376520640734169,0.6210707549916373,0.7302249999999995,98100,900
110,0.2836687982870111,0.022471956498920916,0.013120243466562695,0.01902005156605608,0.06353720276564774,0.620653708047337,0.7277499999999995,99000,900
111,0.25670585883781316,0.023032162163613572,0.01625570764972104,0.018647672081262702,0.06135504633343468,0.6470357194542885,0.7252749999999994,99900,900
112,0.29963578685730075,0.02291896353268789,0.011506849237614207,0.019198895681442486,0.06542104256701552,0.6042374300294452,0.7227999999999994,100000,900
113,0.29595140352987476,0.02278804632421169,0.012070015147328377,0.019128783136192297,0.06327207623308317,0.609577725496557,0.7203249999999994,100000,900
114,0.27305730465398587,0.022557015663219823,0.01395738196041849,0.018933299597766663,0.0629482783925616,0.6311037396391233,0.7178499999999994,100000,900
115,0.28803442671067186,0.02279723968770769,0.012770167349113359,0.01908838386543923,0.06250958096468821,0.6175974448853069,0.7153749999999994,100000,900
116,0.27290364960635394,0.022661185316327544,0.015920852273702622,0.01875677398975111,0.06139298163354397,0.631025746166706,0.7128999999999994,100000,900
117,0.2646482948313092,0.022790078672890863,0.01858447483016385,0.018568665602037477,0.058733514044692535,0.6394650538431274,0.7104249999999994,100000,900
118,0.26190195611496975,0.022703376855287286,0.018066970987452403,0.018565848732056717,0.05863158877938986,0.6428336389197243,0.7079499999999994,100000,900
119,0.2630185865112839,0.023142073606658313,0.018797564638985527,0.01858279134767751,0.0590214289429908,0.6405796331167221,0.7054749999999994,100000,900
120,0.2925919488507013,0.023005091873928903,0.01263318106532097,0.01909698830710517,0.062012250115577545,0.6136656362480587,0.7029999999999994,100000,900
121,0.27229408423597407,0.02243282398622897,0.017488584394256275,0.01870770080998126,0.060776240331017306,0.6307333944572343,0.7005249999999994,100000,900
122,0.3157113133962654,0.022368948412024314,0.010441400234897931,0.019381500498081246,0.06357043642654187,0.5908953544166353,0.6980499999999994,100000,900
123,0.31555610241277865,0.02277214620158904,0.010228310434354676,0.019326184207780494,0.06284536174369149,0.5920440452959802,0.6955749999999994,100000,900
124,0.31399557692457974,0.02253456358280447,0.011035007544689708,0.01929390310516788,0.0629138770358016,0.5927616394890679,0.6930999999999994,100000,900
125,0.28399596335370614,0.022946505273381868,0.014961948187814818,0.018962272122605806,0.06049164288625535,0.6215881768200132,0.6906249999999994,100000,900
126,0.32363381364744986,0.023043479417554205,0.010045662025610606,0.019421761771664024,0.062324371746120356,0.5845743962791231,0.6881499999999994,100000,900
127,0.3074669563134052,0.022469842308718298,0.010943683336178461,0.019289640173729923,0.06191149770385689,0.6003882280985514,0.6856749999999994,100000,900
128,0.33185298446462386,0.02294495717104938,0.010334855334626305,0.019518998079001905,0.06141286320673923,0.5768803043497933,0.6831999999999994,100000,900
129,0.3053400473550169,0.02273269134056237,0.011308980145388179,0.01921290761170288,0.06157706775081655,0.6025610019763311,0.6807249999999994,100000,900
130,0.31695300257502823,0.022934893880867297,0.01013698622584343,0.019369608338715302,0.06259427787529098,0.5909461302558581,0.6782499999999994,100000,900
131,0.31780536894605677,0.024745154452199738,0.010989345444573296,0.01932838211870856,0.06106266497582611,0.5908142420980665,0.6757749999999993,100000,900
132,0.3442902949405511,0.023938477176965938,0.008401826429698202,0.019530169476444523,0.06203545122303897,0.5657422627011935,0.6732999999999993,100000,900
133,0.3168206454642738,0.024527367081286177,0.011095890344844924,0.019284069117986493,0.060162002510753355,0.5926373978786998,0.6708249999999993,100000,900
134,0.3188116159848869,0.02473356232357522,0.009863013625144959,0.019369130497798325,0.06001327416781957,0.591942969361941,0.6683499999999993,100000,900
135,0.3489663573932638,0.02429179784324434,0.008386605721380976,0.019667959376755688,0.06101268445917716,0.5619663980603218,0.6658749999999993,100000,900
136,0.3276787957215412,0.024555868053187928,0.009299847731987635,0.019426915368272197,0.05994110964963006,0.5836533356044028,0.6633999999999993,100000,900
137,0.3025925835616524,0.024395884927362204,0.015251141488552094,0.019066714806896118,0.059291877255050675,0.6037976868947347,0.6609249999999993,100000,900
138,0.34362326969884127,0.024839990854056346,0.00835616435441706,0.01960731834690604,0.06060919593140069,0.5678040569689539,0.6584499999999993,100000,900
139,0.36274595892082695,0.02405034159620603,0.007914764020178053,0.01970941140419907,0.06075653627100918,0.5488733347588115,0.6559749999999993,100000,900
140,0.34982973451422167,0.024327145517907208,0.008249619437588587,0.01967148852741553,0.06098767077964213,0.5612614909807842,0.6534999999999993,100000,900
141,0.3373998706244553,0.026748077359257473,0.008919330222739113,0.019449437842186956,0.05881080249790102,0.5754205635521147,0.6510249999999993,100000,900
142,0.32446871802870497,0.026467830464243888,0.011856925321949853,0.019326505451463163,0.05825626263601912,0.5860915925767687,0.6485499999999993,100000,900
143,0.3584632292374671,0.02648860914632678,0.007914764020178053,0.01973294840918647,0.060719343786024386,0.5531697198086315,0.6460749999999993,100000,900
144,0.3558747427506993,0.025449853316984242,0.007488584435648388,0.019685672769943874,0.060235790226401555,0.5567152148154046,0.6435999999999993,100000,900
145,0.3555544770235267,0.025624803518876433,0.0080974124206437,0.019633401084898246,0.06044949447011782,0.5562652202778392,0.6411249999999993,100000,900
146,0.33141300830783116,0.026046136463474895,0.010761034943991237,0.019380179822651878,0.057645233949491136,0.5808005462752448,0.6386499999999993,100000,900
147,0.3492111413198937,0.02644701889509128,0.008462709238131841,0.019585416925450166,0.05869932598537869,0.5640414120753606,0.6361749999999993,100000,900
148,0.34345511392299766,0.02543194348923862,0.009223744240072038,0.019500992028042674,0.05855184014420956,0.5692683141099082,0.6336999999999993,100000,900
149,0.3388210381372806,0.02541300908041497,0.011171993886431059,0.01938143722195592,0.05651471468697612,0.5741108201278581,0.6312249999999993,100000,900
150,0.37906411987808597,0.0255635614393072,0.006818873625662592,0.0199218275046183,0.059786371343976095,0.5344088119930691,0.6287499999999993,100000,900
151,0.3650965127939384,0.028075006593846614,0.007427701618936327,0.019672294888231488,0.05794332643143005,0.5498601682649719,0.6262749999999992,100000,900
152,0.359157263250167,0.027027868770269883,0.007549467227525182,0.019665877068829204,0.0574234419538536,0.5562039546834098,0.6237999999999992,100000,900
153,0.39279022561496174,0.026213529739114973,0.005996955815288756,0.020016782918117114,0.05993810573903223,0.521257933444447,0.6213249999999992,100000,900
154,0.35053421584151995,0.02633650850918558,0.011171993894709482,0.0194749256518359,0.05598644061427977,0.5628324277864563,0.6188499999999992,100000,900
155,0.34866558584733864,0.02698582423850894,0.009695585974388653,0.019490211964584888,0.058733471671326296,0.5634151484900051,0.6163749999999992,100000,900
156,0.38213460412497324,0.026394064482301475,0.006605783816840914,0.019867205303162338,0.057480402674732936,0.5339120103584396,0.6138999999999992,100000,900
157,0.3583795673958957,0.0262740810153385,0.008736681830551889,0.019614515245064267,0.056413990263827145,0.5568552500009537,0.6114249999999992,100000,900
158,0.3869743483221262,0.02668447447837227,0.0063165905161036385,0.019956168826255533,0.057726751989167595,0.5290261453721259,0.6089499999999992,100000,900
159,0.3835013853733835,0.026148778746525447,0.006301369824343257,0.019946853113878105,0.058161735097981164,0.5320886621872584,0.6064749999999992,100000,900
160,0.3658343970734778,0.02633339110037519,0.0083409436709351,0.01969858519319031,0.058138767301570624,0.5479873105883598,0.6039999999999992,100000,900
161,0.3704868803554887,0.028964683909176125,0.009208523556590081,0.019626748249348666,0.055820284627326244,0.5448575680454572,0.6015249999999992,100000,900
162,0.38498231445271003,0.02738359270306925,0.006225266315870815,0.019908850352383323,0.057102425983693035,0.5317811471223831,0.5990499999999992,100000,900
163,0.40294646358660735,0.02825900028563208,0.00561643832259708,0.020109751067227788,0.05782973413148688,0.5134976184368134,0.5965749999999992,100000,900
164,0.3625105336930008,0.02776805063813097,0.010030441342128648,0.019643174005775817,0.05669282234636032,0.551123031410906,0.5940999999999992,100000,900
165,0.36927634109387225,0.027538170975943407,0.00974124809106191,0.019710946669802068,0.056770366654834814,0.5445011027654012,0.5916249999999992,100000,900
166,0.38794050313892914,0.02732141362813612,0.006225266315870815,0.019967199798880352,0.056697807606930536,0.5291692279113663,0.5891499999999992,100000,900
167,0.4089422166411532,0.027942950020854673,0.0054642313139306176,0.02018033368926909,0.0576490685592095,0.5077641547057363,0.5866749999999992,100000,900
168,0.3843804855670573,0.02727878148150113,0.0070624048345618775,0.019931113225304418,0.05721621319962045,0.5314097891251246,0.5841999999999992,100000,900
169,0.404474865089861,0.027246035119104717,0.005433789913853009,0.02014598201856845,0.05809261597848187,0.5118527505132887,0.5817249999999992,100000,900
170,0.41304141516848986,0.027574656415316794,0.005494672714008226,0.020166361371262206,0.05687865340901125,0.5044189035230213,0.5792499999999992,100000,900
171,0.3694962417380884,0.026811470076855685,0.009756468757987023,0.019549096616812877,0.05435989399207756,0.5468383025129636,0.5767749999999991,100000,900
172,0.38136837944323715,0.026771342868192327,0.008219178054067824,0.019793984945863485,0.05542232086416334,0.5351961404747433,0.5742999999999991,100000,900
173,0.40602402549961375,0.027634265291401082,0.005403348513775401,0.02017189153056178,0.05653753703304877,0.5118632018566132,0.5718249999999991,100000,900
174,0.3889883128357663,0.026850571875563927,0.005875190214978324,0.02002597083648046,0.057521311890644335,0.5275892186495993,0.5693499999999991,100000,900
175,0.3994421122921631,0.027545318510383367,0.005966514415211148,0.020046244700335794,0.05556344310158036,0.5189816907379362,0.5668749999999991,100000,900
176,0.4120780458623388,0.02643389507714245,0.004992389612727695,0.020154068753537206,0.05583355315340062,0.5069419488310813,0.5643999999999991,100000,900
177,0.4219688994913465,0.02613835358992219,0.004581430711679988,0.020337473396211864,0.05768682114314288,0.4954253811306424,0.5619249999999991,100000,900
178,0.3790442354295131,0.02627281359810796,0.009375951290130614,0.01983302712906152,0.05485059412351499,0.5368961974316173,0.5594499999999991,100000,900
179,0.4266276888699374,0.026303966573129098,0.004824961912300851,0.020363225801330473,0.05602662615736739,0.4921575034658114,0.5569749999999991,100000,900
180,0.3935351601972555,0.02698621187773016,0.008066971078515053,0.019888759032926626,0.05567969769446386,0.5228294158313009,0.5544999999999991,100000,900
181,0.426700659640806,0.02615507704205811,0.004672754911912812,0.020141187048413688,0.054259652055593,0.4942257501019372,0.5520249999999991,100000,900
182,0.44057355960287775,0.02520943745349844,0.004033485510283047,0.02034718670261403,0.0537718661621006,0.4812739058335622,0.5495499999999991,100000,900
183,0.42061595912272526,0.027362203910532925,0.004353120211097929,0.0202647915099644,0.05462056865605215,0.5001455655694008,0.5470749999999991,100000,900
184,0.38556774201004174,0.02524580825948053,0.00863013695511553,0.019786050109089248,0.05358769786181963,0.5324283765753111,0.5445999999999991,100000,900
185,0.41543743781823045,0.02479055911199086,0.004520547911524773,0.02013983110172881,0.05376094974991348,0.5061412395702468,0.5421249999999991,100000,900
186,0.422064928112862,0.025868735417930618,0.006225266348984506,0.020097807546974055,0.05260641207815044,0.4990055878294839,0.5396499999999991,100000,900
187,0.39524921831985316,0.025921172303044134,0.008264840162462659,0.01986102148373094,0.05137739076486064,0.5252475330564711,0.5371749999999991,100000,900
188,0.4444210576538333,0.025847460926613875,0.004033485510283047,0.020443435409623716,0.05372833707369864,0.4773736896117528,0.5346999999999991,100000,900
189,0.428118432709986,0.025490149825604425,0.005098934512999323,0.020295232791039678,0.052454972181262244,0.4940324318740103,0.5322249999999991,100000,900
190,0.3979966178094037,0.026342414843125477,0.007625570744276047,0.019899219511490727,0.05196674809015046,0.522511848476198,0.529749999999999,100000,900
191,0.43079519837965363,0.026895208102133538,0.004246575310826301,0.020110182369955713,0.051417520645643686,0.49343053029643164,0.527274999999999,100000,900
192,0.43539510384978103,0.02638141370171474,0.004200913210709889,0.020290790340966647,0.05223020497916473,0.48788299183050793,0.524799999999999,100000,900
193,0.399490402229389,0.025712565157769453,0.007747336328029633,0.019959957272642187,0.05195175750232819,0.5208505518900024,0.522324999999999,100000,900
194,0.4490464479320993,0.025672949036169384,0.0034703196088473,0.020498166449574962,0.05297325255879615,0.4740118193957541,0.519849999999999,100000,900
195,0.437221464636063,0.025019278276918664,0.004216133910748694,0.020381698255530663,0.052986309551116495,0.4851943987939093,0.517374999999999,100000,900
196,0.4573942635844772,0.026351167827637658,0.0034094368086920843,0.02059806958358321,0.05256352087120629,0.466034715142515,0.514899999999999,100000,900
197,0.4191948483348824,0.025427862274357015,0.00703196343448427,0.020102078294278018,0.049586471220633636,0.5040846446487639,0.512424999999999,100000,900
198,0.4377801480741861,0.026344294637027713,0.0037747336096233793,0.02037968336811496,0.051154000186361376,0.48691144155131444,0.509949999999999,100000,900
199,0.4418571825646278,0.024620837821728653,0.003789954309662183,0.020419515189197327,0.05205124538340088,0.4818821074234115,0.507474999999999,100000,900
