global_step,experience_step,rewards,stockouts,waste,delta,critic_loss,entropy_adjusted,actor_loss
12474,32,-0.027947645634412766,0.22972972691059113,0.00987732782959938,-0.10412269085645676,0.06475035101175308,0.00027314291219227016,3.282940497228992e-06
12475,32,-0.16438575088977814,0.2470439225435257,0.008075681515038013,-0.2081494927406311,0.06958679109811783,0.0003428950149100274,6.281062724156072e-06
12476,32,-0.14404062926769257,0.18116554617881775,0.009999771602451801,-0.19824166595935822,0.06161598861217499,0.0002649368834681809,5.705672265321482e-06
12477,32,-0.12459488213062286,0.13640202581882477,0.011027047410607338,-0.1792450249195099,0.047602903097867966,0.00021304878464434296,5.126867108629085e-06
12478,32,-0.13036859035491943,0.20396959781646729,0.009080012328922749,-0.19589971005916595,0.06677700579166412,0.00028402794850990176,6.590499651792925e-06
12479,32,-0.13355214893817902,0.1777871549129486,0.008960183709859848,-0.18210937082767487,0.05642196908593178,0.00026798652834258974,7.445579285558779e-06
12480,32,-0.10747343301773071,0.1338682472705841,0.010205993428826332,-0.1619441956281662,0.044492240995168686,0.00023043023247737437,6.299851975199999e-06
12481,32,-0.0999520793557167,0.09797297418117523,0.012425296008586884,-0.15656504034996033,0.037562016397714615,0.00015215126040857285,5.307320861902554e-06
12482,32,-0.08355773240327835,0.09417229890823364,0.012386402115225792,-0.1447468250989914,0.03575291484594345,0.000162896016263403,5.693181265087333e-06
12483,32,-0.06555817276239395,0.06967905163764954,0.013524643145501614,-0.12250013649463654,0.02631540596485138,0.0001263841550098732,4.619126229954418e-06
12484,32,-0.06880172342061996,0.06883446127176285,0.014669029973447323,-0.12553270161151886,0.02776825986802578,0.0001134965059463866,4.092080416739918e-06
12485,32,-0.05798381567001343,0.07432432472705841,0.01368962787091732,-0.11731116473674774,0.027745384722948074,0.0001309354993281886,4.202544914733153e-06
12486,32,-0.04303288459777832,0.05194256827235222,0.01517059002071619,-0.10112891346216202,0.020841002464294434,8.772929140832275e-05,2.997371666424442e-06
12487,32,-0.00329888635315001,0.04011824354529381,0.015836037695407867,-0.0595041885972023,0.013572518713772297,7.581232057418674e-05,2.1604084849968785e-06
12488,32,0.11507168412208557,0.0219594594091177,0.017806999385356903,0.05819091200828552,0.016511155292391777,4.5194541598903015e-05,1.0047760952147655e-06
12489,32,0.06771954894065857,0.02322635054588318,0.017931973561644554,0.009864217601716518,0.010055795311927795,4.40140938735567e-05,1.1768991043936694e-06
12490,32,0.20315814018249512,0.009290540590882301,0.018743881955742836,0.14557456970214844,0.016578609123826027,2.007212970056571e-05,2.807632029089291e-07
12491,32,0.16716016829013824,0.013513513840734959,0.01886548474431038,0.1090967059135437,0.01597292348742485,2.6278414225089364e-05,4.700160900483752e-07
12492,32,0.18094772100448608,0.013935810886323452,0.018921155482530594,0.12364882230758667,0.01591038517653942,2.8450116587919183e-05,3.525782119595533e-07
12493,32,0.11422528326511383,0.02069256827235222,0.018364423885941505,0.057470567524433136,0.017591413110494614,3.7620739021804184e-05,8.369586907974735e-07
12494,32,0.31674495339393616,0.005912162363529205,0.02031782455742359,0.2585432827472687,0.0458017960190773,1.108119704440469e-05,1.4741591769507068e-07
12495,32,0.2600035071372986,0.010557432658970356,0.019744986668229103,0.2032778412103653,0.03213340789079666,2.2748805349692702e-05,2.396280365246639e-07
12496,32,0.25310200452804565,0.008868243545293808,0.019834086298942566,0.19534651935100555,0.03272075951099396,1.802157930796966e-05,3.4181803698629665e-07
12497,32,0.37606924772262573,0.00422297278419137,0.021051209419965744,0.31778836250305176,0.05763572081923485,6.598142590519274e-06,7.152139858135342e-08
12498,32,0.3981757164001465,0.0038006757386028767,0.02106659859418869,0.33992359042167664,0.06317726522684097,6.364059572661063e-06,2.484158869719977e-07
12499,32,0.42662277817726135,0.0016891892300918698,0.021558934822678566,0.36908411979675293,0.07314570248126984,4.402126705826959e-06,1.4147552462873136e-08
12500,32,0.34845399856567383,0.00844594556838274,0.02134137786924839,0.29040536284446716,0.05119142681360245,1.8216323951492086e-05,1.0457819854536865e-07
12501,32,0.3529629111289978,0.002533783670514822,0.02148590050637722,0.2955203354358673,0.04904020205140114,5.6903777476691175e-06,1.6540962377575852e-08
12502,32,0.510022759437561,0.001266891835257411,0.022300049662590027,0.4526742398738861,0.1083202213048935,3.2917928365350235e-06,1.4615160637276858e-08
12503,32,0.4925575256347656,0.004645270295441151,0.02239948697388172,0.43424564599990845,0.10105942189693451,9.279019650421105e-06,2.4658422148604586e-07
12504,32,0.4455094337463379,0.0038006757386028767,0.021963173523545265,0.38777780532836914,0.0849437266588211,8.804580829746556e-06,8.232007786546092e-08
12505,32,0.5610488057136536,0.00042229730752296746,0.022893551737070084,0.5034874677658081,0.13263960182666779,1.1012058394044288e-06,9.57696942582853e-12
12506,8,0.5749579668045044,0.0,0.02323806844651699,0.5180789828300476,0.13690237700939178,9.955054482860154e-17,8.582346471918521e-29
