global_step,experience_step,rewards,stockouts,waste,delta,critic_loss,entropy_adjusted,actor_loss
8811,32,-0.0364738404750824,0.23184122145175934,0.009689811617136002,-0.09718065708875656,0.06119856983423233,0.00027583533665165305,3.276446022937307e-06
8812,32,-0.09239257127046585,0.24957770109176636,0.007939857430756092,-0.12218395620584488,0.05476466938853264,0.0003679208748508245,5.3315211516746785e-06
8813,32,-0.15999159216880798,0.1815878450870514,0.009929058142006397,-0.19896750152111053,0.06313671916723251,0.00026344892103224993,5.59398313271231e-06
8814,32,-0.1248914897441864,0.13555742800235748,0.011009767651557922,-0.1683005541563034,0.04617204889655113,0.00022185224224813282,5.361719104257645e-06
8815,32,-0.14048552513122559,0.19467905163764954,0.009023681282997131,-0.19327950477600098,0.06442481279373169,0.00028825108893215656,7.2817911132005975e-06
8816,32,-0.13201436400413513,0.1621621549129486,0.010027697309851646,-0.16999807953834534,0.05310851335525513,0.00025048432871699333,7.378484042419586e-06
8817,32,-0.11235306411981583,0.12246621400117874,0.011152783408761024,-0.15277323126792908,0.040249623358249664,0.00022112842998467386,6.823171133873984e-06
8818,32,-0.076817087829113,0.08614864945411682,0.012454645708203316,-0.11855904012918472,0.030473625287413597,0.0001403172209393233,4.423793598107295e-06
8819,32,-0.09285306930541992,0.09755067527294159,0.012866238132119179,-0.13744159042835236,0.03488811478018761,0.00017054971249308437,6.222707270353567e-06
8820,32,-0.04922734200954437,0.060388512909412384,0.014073636382818222,-0.09064783900976181,0.022360945120453835,0.00011424932745285332,3.92996116715949e-06
8821,32,-0.04680661857128143,0.06081081181764603,0.014741385355591774,-0.08925876021385193,0.022076847031712532,0.00011712365812854841,4.169769454165362e-06
8822,32,-0.059082042425870895,0.07263513654470444,0.014161203056573868,-0.10210883617401123,0.025581054389476776,0.00011773592268582433,3.7763259115308756e-06
8823,32,-0.015398286283016205,0.04265202581882477,0.015613469295203686,-0.057052355259656906,0.015445110388100147,7.639676914550364e-05,2.423407977403258e-06
8824,32,0.015672165900468826,0.037162162363529205,0.016157740727066994,-0.02667118050158024,0.013740204274654388,7.182463014032692e-05,1.937719616762479e-06
8825,32,0.06673671305179596,0.025337837636470795,0.0174742192029953,0.024508211761713028,0.013563056476414204,5.5763041018508375e-05,1.4133514696368366e-06
8826,32,0.053836628794670105,0.02322635054588318,0.017784424126148224,0.010779191739857197,0.009218702092766762,4.7635236114729196e-05,1.2900935644211131e-06
8827,32,0.19285035133361816,0.008023648522794247,0.018759531900286674,0.1489843875169754,0.0171987134963274,1.7997768736677244e-05,2.3992862452359986e-07
8828,32,0.20104046165943146,0.010135134682059288,0.018910810351371765,0.15852518379688263,0.021142086014151573,2.003528607019689e-05,2.7608047048488515e-07
8829,32,0.2061219960451126,0.01309121586382389,0.01896960660815239,0.16310900449752808,0.02078743651509285,2.7289643185213208e-05,3.335984786190238e-07
8830,32,0.13140292465686798,0.017736487090587616,0.018368618562817574,0.08908478170633316,0.01846488192677498,2.8751785066560842e-05,5.780021865575691e-07
8831,32,0.3183610141277313,0.006756756920367479,0.020312245935201645,0.27483129501342773,0.05016741529107094,1.3093655979901087e-05,1.3097370299419708e-07
8832,32,0.2846152186393738,0.007601351477205753,0.019859788939356804,0.24195897579193115,0.03817511722445488,1.7526263036415912e-05,2.0192528893403505e-07
8833,32,0.21216624975204468,0.009712837636470795,0.019652605056762695,0.16935649514198303,0.02732766605913639,2.195563502027653e-05,3.583135139706428e-07
8834,32,0.37055495381355286,0.00422297278419137,0.02103336527943611,0.3277595341205597,0.060984056442976,6.671043138339883e-06,3.674696102962116e-08
8835,32,0.4089328646659851,0.002533783670514822,0.02112247236073017,0.3660591244697571,0.07185505330562592,4.542506303550908e-06,3.416620097951295e-09
8836,32,0.41770032048225403,0.001266891835257411,0.02148350328207016,0.3745405375957489,0.07482852786779404,3.736172857315978e-06,1.1719354375827606e-07
8837,32,0.3322390615940094,0.007179053965955973,0.02131170779466629,0.2893596589565277,0.051315609365701675,1.6191941540455446e-05,9.739520834273208e-08
8838,32,0.3672929108142853,0.002111486392095685,0.021546076983213425,0.32434019446372986,0.05809696391224861,4.635711775335949e-06,1.201356969460221e-08
8839,32,0.5058599710464478,0.001266891835257411,0.02228904329240322,0.46293726563453674,0.11301927268505096,3.2353573260479607e-06,1.5968101507723986e-08
8840,32,0.5020655989646912,0.00422297278419137,0.022467056289315224,0.458731472492218,0.11234733462333679,6.610942364204675e-06,6.479209702092703e-08
8841,32,0.44771265983581543,0.0029560811817646027,0.021968716755509377,0.40490713715553284,0.0920831561088562,6.588675205421168e-06,9.93402267113197e-08
8842,32,0.5476633906364441,0.00042229730752296746,0.022835837677121162,0.50471431016922,0.133898064494133,1.0975468285323586e-06,1.0508598435876593e-09
8843,8,0.5749579668045044,0.0,0.02323806844651699,0.5310785174369812,0.14377892017364502,1.7518268201034115e-22,4.207964617610316e-31
