episode,reward,loss,stockout,waste,overstock,quantile,epsilon,buffer_size,steps
19,0.12620369645016682,0.019545943124426736,0.028681818077651165,0.018234095339559848,0.11295975606578092,0.7139206389586131,0.9529749999999999,17100,900
20,0.12898034970221084,0.019337147511541843,0.02805050495494571,0.01827102273443921,0.1130253849313077,0.7116727435588837,0.9504999999999999,18000,900
21,0.1721533322179069,0.03089895656539334,0.018979797821698917,0.018880801766903862,0.11819456311770611,0.6717915099859237,0.9480249999999999,18900,900
22,0.166435414748137,0.02927007240967618,0.019303030191092856,0.018870686637237667,0.11746746276401811,0.6779234115282694,0.9455499999999999,19800,900
23,0.18554793987811233,0.02969776298229893,0.01650505042479684,0.019129988421789475,0.12072259444329474,0.6580944327513377,0.9430749999999999,20700,900
24,0.1608469589653315,0.02947508845685257,0.020808080647968585,0.01876456917470528,0.11511306671632661,0.684467329647806,0.9405999999999999,21600,900
25,0.13360747974993298,0.029620746655596625,0.028010100854767694,0.018294161880233636,0.11193552347727947,0.7081527396043141,0.9381249999999999,22500,900
26,0.1869513351727639,0.029594584181904793,0.017843434220283394,0.019063366265553567,0.11798931296500895,0.6581525567505094,0.9356499999999999,23400,900
27,0.13217803330302963,0.029679091146422757,0.027727272648674747,0.01827324421610683,0.1098452171186606,0.7119762383566962,0.9331749999999999,24300,900
28,0.1461030955853251,0.029819656194498143,0.024646464579531718,0.018531665636433495,0.11264563450072375,0.6980731460120942,0.9306999999999999,25200,900
29,0.19318413517179175,0.02973649406598674,0.016358585770034954,0.019241724661034014,0.11884393434971571,0.6523716260989507,0.9282249999999999,26100,900
30,0.169108888549769,0.02970153355350097,0.018409090802694362,0.01890314074026214,0.1154360048390097,0.6781428798039755,0.9257499999999999,27000,900
31,0.16719341595322476,0.029047335237264632,0.019151515051101645,0.018836015257466997,0.1146076250469519,0.6802114339669546,0.9232749999999998,27900,900
32,0.16387862465569117,0.028399685739229123,0.021878787726163865,0.018695838335487578,0.11264798905079564,0.6828987648089727,0.9207999999999998,28800,900
33,0.1582002790412096,0.028187834328661364,0.02413636351780345,0.018579324222066335,0.11124003443660008,0.6878440037038591,0.9183249999999998,29700,900
34,0.1844112471288665,0.028347958527091478,0.016989898888601196,0.019030347025642793,0.1150218306005829,0.664546681245168,0.9158499999999998,30600,900
35,0.1703622381547757,0.028365627196100023,0.021085858520430822,0.018798887435760765,0.11284010317693982,0.676912918223275,0.9133749999999998,31500,900
36,0.16876873950331678,0.0282278585454656,0.02083838368507309,0.018814802552159463,0.11262205361699064,0.6789560249116686,0.9108999999999998,32400,900
37,0.19160060397867104,0.02820775582144658,0.016318181708662047,0.019094594469707873,0.11435674159684114,0.6586298842562569,0.9084249999999998,33300,900
38,0.17544937414162431,0.028331992524779505,0.02094444433020221,0.018854080957567527,0.11241497900957863,0.6723371277252833,0.9059499999999998,34200,900
39,0.1652179411408603,0.02818950276614891,0.023868686876052782,0.018672915595169697,0.11025643222654859,0.6819840296109517,0.9034749999999998,35100,900
40,0.2172271099457915,0.028396851439028977,0.014303030219032533,0.019387587802484632,0.11661984849721194,0.6324624286095302,0.9009999999999998,36000,900
41,0.18091605226470467,0.029086873293336896,0.019686868557085593,0.01888242496125814,0.11076938754361537,0.6697452723317676,0.8985249999999998,36900,900
42,0.19294467034309895,0.028197031617164612,0.016373737325581412,0.01914416219625208,0.11325507846971353,0.6582823571893904,0.8960499999999998,37800,900
43,0.191957280675803,0.027818732478966317,0.015803030191713738,0.019128955144228205,0.11339272575245964,0.6597180138693916,0.8935749999999998,38700,900
44,0.23708966480474272,0.027705737515870067,0.01174747466057953,0.019629809176549315,0.11729352865782049,0.6142395271857579,0.8910999999999998,39600,900
45,0.20186348912610103,0.027622975969894065,0.015232323143217298,0.019205646197725502,0.11347611657861206,0.6502224299642775,0.8886249999999998,40500,900
46,0.17853178752741466,0.027551188218510814,0.021388888793687024,0.018839354913474785,0.10832569949121938,0.6729142738050885,0.8861499999999998,41400,900
47,0.19660034357479567,0.027698084639592304,0.018858585781935187,0.019028584853125117,0.11115124997165468,0.6543612413273917,0.8836749999999998,42300,900
48,0.20450531770271482,0.02759541689728697,0.01692929281335738,0.019164813286107446,0.1114706340018246,0.64792994664775,0.8811999999999998,43200,900
49,0.18447123931232556,0.02768209177172846,0.020515151428472666,0.01885583222222825,0.10971600282109446,0.6664417788717482,0.8787249999999998,44100,900
50,0.2120589659978739,0.02786417382872767,0.015580807992567619,0.019263959909116644,0.11204665271875759,0.6410496187210083,0.8762499999999998,45000,900
51,0.23307020926789845,0.02854218848463562,0.012368686785921455,0.019475055872980093,0.1128232709152831,0.6222627827856275,0.8737749999999997,45900,900
52,0.23023067701388047,0.027841163699825606,0.012505050427797768,0.019451736216950746,0.11270839927718043,0.6251041430234909,0.8712999999999997,46800,900
53,0.2162232674665736,0.027828820932449566,0.015111111032569574,0.019295854974124168,0.11271418272724582,0.6366555890109804,0.8688249999999997,47700,900
54,0.22332910969338937,0.0276077567309969,0.012974747391935024,0.01945377797819674,0.11298069287919336,0.6312616769472758,0.8663499999999997,48600,900
55,0.22169127937548586,0.027998312395066022,0.015469696906188296,0.019316429898349776,0.11121777038814293,0.6323048292265998,0.8638749999999997,49500,900
56,0.24227357333002147,0.027931904767950377,0.011929292836640444,0.019554090835154057,0.11242063547174136,0.6138224142127567,0.8613999999999997,50400,900
57,0.2640155759744731,0.02784728350324763,0.01021717163682398,0.019831219810164637,0.11464074625530177,0.5912952925761541,0.8589249999999997,51300,900
58,0.260955376706002,0.0276636517379019,0.010595959501030544,0.01983229054241545,0.11436933118022151,0.5942470475037893,0.8564499999999997,52200,900
59,0.26340417423233803,0.027858173824432824,0.010914141344320442,0.019806123283795184,0.11453919816762209,0.5913363687197367,0.8539749999999997,53100,900
60,0.2391124409116229,0.02760790415108204,0.01168686856257005,0.019527929757411282,0.11074627093349894,0.6189264957110087,0.8514999999999997,54000,900
61,0.24838767201119077,0.02814304780215025,0.011095959527624977,0.019580812592887215,0.11061935719930463,0.6103162033690347,0.8490249999999997,54900,900
62,0.25677823568720165,0.027696969413922894,0.010757575667877163,0.01974169553981887,0.1121792844724324,0.6005432139502631,0.8465499999999997,55800,900
63,0.24191803889830352,0.027459052480343315,0.01186363627254549,0.01955328850903445,0.10947871784783073,0.6171863234043121,0.8440749999999997,56700,900
64,0.2539070092923066,0.02741973031312227,0.010525252436184221,0.019676678019265335,0.11095297222543093,0.604938093887435,0.8415999999999997,57600,900
65,0.2781553155086456,0.027388104531500073,0.009378787774799599,0.019946412832165757,0.11265369164860911,0.5798657981554667,0.8391249999999997,58500,900
66,0.2341860849970423,0.02744322354801827,0.013904040263344844,0.019468951741647388,0.10858048196468088,0.6238604468769497,0.8366499999999997,59400,900
67,0.2236172567075765,0.027443404139743912,0.017106060525402426,0.01926717180189573,0.10661662743323379,0.6333928889036179,0.8341749999999997,60300,900
68,0.28794300960105224,0.027267008951554695,0.00871212113286472,0.020077345697209238,0.1134957085053126,0.5697718210352791,0.8316999999999997,61200,900
69,0.28553606254451247,0.02732353743786613,0.009353535255520708,0.020026861594782935,0.11286927436581916,0.5722142720884748,0.8292249999999997,62100,900
70,0.25252325829758776,0.027008827053424386,0.011722222155270478,0.01962854745746073,0.10850863985924257,0.6076173380348417,0.8267499999999997,63000,900
71,0.282931577437816,0.028274441346940068,0.010030302913962967,0.019896011936167877,0.10982999622821808,0.5773121178150177,0.8242749999999996,63900,900
72,0.27612156999336246,0.02793288517743349,0.009681818115317988,0.019921217320693865,0.1108659370864431,0.5834094631671906,0.8217999999999996,64800,900
73,0.27460482867816205,0.027768236978186502,0.009429292850610282,0.019933713808034857,0.11104841440088219,0.5849837540917926,0.8193249999999996,65700,900
74,0.26103581534435055,0.027458461945255596,0.010560605988527337,0.019757461360552245,0.10908300701735749,0.599563116033872,0.8168499999999996,66600,900
75,0.2702231391897011,0.027317566422538624,0.009823232234662607,0.019833371600964003,0.10859624920205938,0.5915240144729614,0.8143749999999996,67500,900
76,0.24460114606921302,0.027039354708459643,0.015479797905621429,0.019426613580435514,0.10497355044922894,0.6155188983016544,0.8118999999999996,68400,900
77,0.2647123470442602,0.02745771051487989,0.012666666564635104,0.01967866813660496,0.10795773680218392,0.5949845872984992,0.8094249999999996,69300,900
78,0.2597553356001218,0.027187582877361113,0.013601010027341544,0.019591407175175844,0.10630359093969068,0.6007486613591512,0.8069499999999996,70200,900
79,0.2603596243593428,0.027616754329452913,0.013570706974197592,0.019580615892385442,0.10499335285690095,0.6014957063065635,0.8044749999999996,71100,900
80,0.2690118816819611,0.027456121494372685,0.010191919090122813,0.019809274782116214,0.10624106474013792,0.594745865199301,0.8019999999999996,72000,900
81,0.29589699282506543,0.029592688561727604,0.009035353422578838,0.01996802053414285,0.10718115504831076,0.5679184835486942,0.7995249999999996,72900,900
82,0.2685444312553025,0.028899834582375154,0.01359090904601746,0.019627095739253694,0.1044222000065363,0.5938153700696097,0.7970499999999996,73800,900
83,0.27792155351256953,0.028671415183279248,0.011095959474332631,0.01980864936278926,0.10476045034825802,0.5864133936166763,0.7945749999999996,74700,900
84,0.29511599484174644,0.02882354402500722,0.008651515066934129,0.020051925022982888,0.107658767733309,0.568521803021431,0.7920999999999996,75600,900
85,0.27893612136469326,0.02863363404861755,0.01119696960422314,0.01982769075367186,0.10540885507336094,0.5846303692128924,0.7896249999999996,76500,900
86,0.27284348964704097,0.028889767631060548,0.01254545451141894,0.019723096313472424,0.10420779815357592,0.5906801677412457,0.7871499999999996,77400,900
87,0.2759114248351923,0.02924979488261872,0.013040403956029978,0.019749091271724965,0.10413835654656092,0.5871607300308016,0.7846749999999996,78300,900
88,0.3234057693665656,0.02903061268126799,0.00736868679161287,0.020290688913729454,0.10801527219100131,0.5409195881419712,0.7821999999999996,79200,900
89,0.3057048344490532,0.029152642565055027,0.007964646379049454,0.02011317441239953,0.10600502170622349,0.5602123302883572,0.7797249999999996,80100,900
90,0.2776133547905839,0.027942380683703555,0.01279292919103884,0.019746892953084575,0.10313404824584722,0.586712781853146,0.7772499999999996,81000,900
91,0.30704818532834505,0.03038665151430501,0.008202020161164303,0.02003487416336106,0.10526245972348584,0.5594524663686752,0.7747749999999995,81900,900
92,0.2925281187454109,0.02972958053979609,0.011318181759884787,0.019849222022005255,0.10227563249361184,0.574028851058748,0.7722999999999995,82800,900
93,0.3038184375718831,0.0295682791641189,0.008050504957015316,0.020100920477675067,0.10483751943541898,0.5631926243172751,0.7698249999999995,83700,900
94,0.3085055017379798,0.02942875382800897,0.008045454477994806,0.020117979916847415,0.10447765735288461,0.5588534122043186,0.7673499999999995,84600,900
95,0.2924102675536738,0.029036066143049134,0.011292929217840234,0.019873006189655925,0.10303939917435248,0.5733844045797983,0.7648749999999995,85500,900
96,0.3275624082334495,0.029711922949386967,0.0067929292051121595,0.020332211745488975,0.10558973916081918,0.5397227178679572,0.7623999999999995,86400,900
97,0.29069310101471074,0.029409873625263573,0.012207070638736089,0.019809046040496065,0.10214168099479543,0.5751491063833236,0.7599249999999995,87300,900
98,0.3110468700425958,0.02919229228877359,0.007595959529280663,0.02014995373888976,0.10394849634211924,0.5572587278154161,0.7574499999999995,88200,900
99,0.3130186301123144,0.029520717054191563,0.008303030240866873,0.02012618395810326,0.10276040518656374,0.5557917578352822,0.7549749999999995,89100,900
100,0.33460174581064267,0.028571625738922093,0.0062070706450483865,0.020368903326905437,0.10544232504649295,0.5333799615171221,0.7524999999999995,90000,900
101,0.3229871018255492,0.029920921930008466,0.00722727263915456,0.020121816102829246,0.10140428161248564,0.5482595345046786,0.7500249999999995,90900,900
102,0.3482884164956502,0.029078775664998426,0.005792929215046267,0.0204873290968438,0.10490922652391924,0.5205221041705873,0.7475499999999995,91800,900
103,0.31831868979549555,0.02970112991415792,0.007696969646753537,0.020164643594374258,0.10191454192416535,0.5519051615397136,0.7450749999999995,92700,900
104,0.3145346903460773,0.028965415207462177,0.0094242423452023,0.020091931680217386,0.10101970849765672,0.5549294327365027,0.7425999999999995,93600,900
105,0.31238744719122125,0.028431847176204124,0.010030302959494293,0.020036007528089816,0.10096735496487882,0.5565788931979073,0.7401249999999995,94500,900
106,0.34454598799344643,0.029177836721969976,0.006060605999082327,0.020446497096369663,0.10408644200820062,0.5248604732089572,0.7376499999999995,95400,900
107,0.3500305963347071,0.029241236655248536,0.00633838376806428,0.02052847620203263,0.10424738859136899,0.5188551619317796,0.7351749999999995,96300,900
108,0.3172456524034755,0.02893874193748666,0.009707070666675767,0.02008911166909254,0.10011565455339021,0.5528425170977911,0.7326999999999995,97200,900
109,0.31015019389538795,0.028886580560356378,0.011075757472879358,0.019985381570748157,0.09834412011628349,0.5604445534282261,0.7302249999999995,98100,900
110,0.3305210536061269,0.028593031045877272,0.006494949417085284,0.020312505540334515,0.10093773960653278,0.5417337597741021,0.7277499999999995,99000,900
111,0.3394035919183322,0.029947062163717217,0.006676767614359657,0.020306255891919135,0.10122704556832711,0.5323863453997506,0.7252749999999994,99900,900
112,0.3584734856225866,0.030400560647249223,0.0056616160977217885,0.020582350779117808,0.10307391218427155,0.512208641966184,0.7227999999999994,100000,900
113,0.333422600866373,0.030077772183964648,0.007111111067028509,0.02031857835749785,0.09921155496189991,0.539936160908805,0.7203249999999994,100000,900
114,0.34985660327093987,0.02990272355162435,0.005797979717349841,0.020484733029993044,0.10052587296606766,0.5233348178201251,0.7178499999999994,100000,900
115,0.34683689729892647,0.02901283954580625,0.0059797979415290884,0.020463172984826895,0.10121816807529993,0.5255019693904452,0.7153749999999994,100000,900
116,0.3225698484434785,0.02982322278122107,0.010060606008499033,0.020091262533743347,0.09756038432423439,0.5497179057863023,0.7128999999999994,100000,900
117,0.3639607091188534,0.02881058542471793,0.005101010032101638,0.020609675293995273,0.10122491898636023,0.5091036927037769,0.7104249999999994,100000,900
118,0.37116586597959716,0.028325666775926947,0.0049141413754680095,0.02069282338023186,0.10115113697946071,0.5020760405063629,0.7079499999999994,100000,900
119,0.3713256383564375,0.02808878526919418,0.0053989898439289795,0.020678729944758945,0.1011162068342997,0.5014804418219461,0.7054749999999994,100000,900
120,0.3552316080626204,0.028765351490841973,0.005565656511526969,0.02050618913438585,0.09920618777473768,0.5194903647899628,0.7029999999999994,100000,900
121,0.34521012682516206,0.02984970378999909,0.007287878710259166,0.02028786371824228,0.09781316679178012,0.5294009701410929,0.7005249999999994,100000,900
122,0.3711130749573284,0.02904040374689632,0.005494949435815215,0.02066515191665126,0.10062868856307533,0.5020981426371468,0.6980499999999994,100000,900
123,0.34386494769787534,0.03028757532334162,0.00808080796411054,0.02030001209427913,0.09685128922470741,0.5309029491080178,0.6955749999999994,100000,900
124,0.38079098855598004,0.03008509541240831,0.004853535287289156,0.020744463068743547,0.1002084825684627,0.4934025388293796,0.6930999999999994,100000,900
125,0.35933170205525433,0.028980160440421766,0.0059646463989176685,0.020507071825365226,0.0982673901029759,0.5159291953510708,0.6906249999999994,100000,900
126,0.36526084368453465,0.02904801665391359,0.00548484841051201,0.020605657152417634,0.0984798170812428,0.5101688406202528,0.6881499999999994,100000,900
127,0.34130344672801183,0.028855129782524375,0.00906060599256307,0.02026689394635873,0.0956482778210193,0.5337207815382216,0.6856749999999994,100000,900
128,0.3675168031561771,0.028461433210306697,0.005404040351923969,0.02063613808299932,0.0982268483336601,0.5082161774237951,0.6831999999999994,100000,900
129,0.3707083751258809,0.02920667071826756,0.005232323158739342,0.02062054847056667,0.09772515525213546,0.5057136061456469,0.6807249999999994,100000,900
130,0.35210863284967164,0.027725000017219118,0.00782828275217778,0.02037539898728331,0.09568614909839299,0.5240015433231989,0.6782499999999994,100000,900
131,0.3942654586322088,0.027788181251121893,0.004646464584188329,0.02076224306701786,0.09701885633584525,0.4833069847027461,0.6757749999999993,100000,900
132,0.3447426223710257,0.02993391607163681,0.009065656481414205,0.020238536740653217,0.09357471401285794,0.5323784783151415,0.6732999999999993,100000,900
133,0.373935043547406,0.02984156758420997,0.0049848484289315015,0.02063522153533995,0.09680010497570038,0.5036447881327735,0.6708249999999993,100000,900
134,0.3460772832748221,0.028446336610035764,0.008797979689617125,0.020266281159387695,0.09351390108155708,0.5313445611794789,0.6683499999999993,100000,900
135,0.3683879235923652,0.029143684413284063,0.006191919107610981,0.020516851831537983,0.09361159027657576,0.5112917219267951,0.6658749999999993,100000,900
136,0.3985239236298205,0.02745058689473404,0.0045252524807842245,0.020872887088399794,0.09712182047466437,0.47895612451765274,0.6633999999999993,100000,900
137,0.3618283592339786,0.02751042103084425,0.007621212059424983,0.02046178502961993,0.09364585433155298,0.5164427959918976,0.6609249999999993,100000,900
138,0.40191274240218466,0.02745021112056242,0.003939393892780774,0.02091575144686633,0.09704529265976615,0.4761868251694573,0.6584499999999993,100000,900
139,0.3916701837717038,0.02760598319582641,0.004267676709116333,0.02081960907930301,0.09608103888730209,0.4871614970763524,0.6559749999999993,100000,900
140,0.38872939777683413,0.027883428951932323,0.004717171666626301,0.020774604859244494,0.09606589464470744,0.4897129378716151,0.6534999999999993,100000,900
141,0.39216656561837426,0.030247997735730475,0.0045303029851574035,0.020722829425293538,0.09362924180510972,0.48895106805695426,0.6510249999999993,100000,900
142,0.4085403676289651,0.028508733246061537,0.003893939351869954,0.020971118331783348,0.09541816629883315,0.47117641508579255,0.6485499999999993,100000,900
143,0.3910766975651495,0.030628632629911105,0.004434343380336133,0.020779720060527324,0.09409179263644749,0.4896174527539147,0.6460749999999993,100000,900
144,0.35988407295624103,0.02920085512412091,0.008040403921881484,0.02041066811730464,0.09166679767891765,0.5199980641735925,0.6435999999999993,100000,900
145,0.41689650143833,0.0289248792692605,0.0035656565127687324,0.021012313915416598,0.09470967525823248,0.4638158596886529,0.6411249999999993,100000,900
146,0.38946591670806,0.02827736212975449,0.004631313079864615,0.02075554261604945,0.09265297321395742,0.49249426159593795,0.6386499999999993,100000,900
147,0.41448490093695,0.028435928385911715,0.003797979747566084,0.02102514590861069,0.09536369543729557,0.46532828423711986,0.6361749999999993,100000,900
148,0.41482605137862266,0.028068847414106132,0.0037020201365359955,0.020982166931240095,0.09346653851783938,0.4670232305261824,0.6336999999999993,100000,900
149,0.40066018292874406,0.028075291526814303,0.00440909085329622,0.0208552473762797,0.09275275447716315,0.481322732369105,0.6312249999999993,100000,900
150,0.3931610294249064,0.029786752893899877,0.0051818181098335315,0.02074640029937857,0.09191917945423887,0.4889915804068247,0.6287499999999993,100000,900
151,0.4220083847510008,0.028038774992649753,0.0037525251937202283,0.020955765021757947,0.09195406403806475,0.4613292655679915,0.6262749999999992,100000,900
152,0.4036601337759445,0.028082731891837385,0.004297979739494622,0.020838500494137407,0.09136265112294091,0.4798407425483068,0.6237999999999992,100000,900
153,0.3792400219784273,0.028068138976684875,0.0072878787169853845,0.020532012670818302,0.0884426249191165,0.5044974691338009,0.6213249999999992,100000,900
154,0.3993043133784603,0.02730029247287247,0.005196969657618966,0.02076234820402331,0.09022855075800584,0.4845078247785568,0.6188499999999992,100000,900
155,0.40878161381567935,0.025868666017841963,0.004191919135757618,0.020887150498520995,0.09107287136009998,0.4750664523575041,0.6163749999999992,100000,900
156,0.41528332706320925,0.026378572025439806,0.004005050447562502,0.020961409099400044,0.09035237239466773,0.4693978491094377,0.6138999999999992,100000,900
157,0.4236396771752172,0.027726706564426423,0.0036919191422768766,0.021053531154369313,0.09188469161796901,0.4597301881843143,0.6114249999999992,100000,900
158,0.4233167309531321,0.02758088851554526,0.0035252524850269158,0.021039328381626143,0.09032827283359236,0.46179042425420547,0.6089499999999992,100000,900
159,0.41621606030203917,0.026206833503933418,0.0037979797398050626,0.020960146198049187,0.09041867339983582,0.4686071477333705,0.6064749999999992,100000,900
160,0.4260788480974386,0.026899290182110337,0.0035353534968776837,0.021051770929868024,0.09051129871772395,0.45882273574670157,0.6039999999999992,100000,900
161,0.40997708480863365,0.026854801344581777,0.004424242363311351,0.020785796829602785,0.08727446750634246,0.47753841545846726,0.6015249999999992,100000,900
162,0.3869872889419397,0.026775372562309108,0.007025252455948956,0.0206151656092455,0.0879187121697598,0.4974535879161623,0.5990499999999992,100000,900
163,0.40507095565217444,0.026885298046593866,0.0058434343100008035,0.02078251403445999,0.0879462572808067,0.4803568454583486,0.5965749999999992,100000,900
164,0.4106699456295205,0.027890361305326225,0.004691919156660636,0.020870323006788063,0.08886170310071773,0.4749061166577869,0.5940999999999992,100000,900
165,0.39611154224102696,0.027674135630950333,0.006489898931338555,0.02069839112046692,0.0870108934171084,0.4896892816490597,0.5916249999999992,100000,900
166,0.40313460863014267,0.02675427962301506,0.005737373664871686,0.02077121836029821,0.08626005662398206,0.48409674876266057,0.5891499999999992,100000,900
167,0.42622544502095683,0.026580035877931448,0.0035252524653656614,0.021031732238415216,0.08854306751655208,0.46067451046572794,0.5866749999999992,100000,900
168,0.4069145380926784,0.027796368852464687,0.005737373700572384,0.020832138821068737,0.0865174546993027,0.47999850074450173,0.5841999999999992,100000,900
169,0.44728852853385936,0.027154780028180944,0.0030808080463773676,0.02123806265182793,0.08941659525243772,0.43897601187229157,0.5817249999999992,100000,900
170,0.41184232122594644,0.026794619336724283,0.005777777722622785,0.020820425493228767,0.08521986833049192,0.47633961419264476,0.5792499999999992,100000,900
171,0.4404807875729683,0.028180917655635213,0.003454545407762958,0.021084479342939125,0.08696689398752319,0.44801329970359804,0.5767749999999991,100000,900
172,0.4389950083874929,0.028529539981649983,0.003444444396946993,0.021127405705758266,0.08668264175454775,0.449750507540173,0.5742999999999991,100000,900
173,0.420511797864197,0.028072780289997656,0.005272727193207377,0.020890396998470857,0.08533162809390989,0.46799345645639634,0.5718249999999991,100000,900
174,0.4376033714672344,0.02658502272123264,0.0033333332862498033,0.021111974499912724,0.08596738337228696,0.4519839437140359,0.5693499999999991,100000,900
175,0.4378269947111969,0.02908299339003861,0.00328787874068237,0.021128739992984466,0.08599068408624994,0.45176570859220294,0.5668749999999991,100000,900
176,0.4577434874234152,0.025789174682771168,0.002813131264410913,0.021323609868478442,0.08749197938169043,0.4306277981069353,0.5643999999999991,100000,900
177,0.4508558426184916,0.02670217784949475,0.0029393938980582686,0.021260557466497024,0.08659912996408012,0.438345084256596,0.5619249999999991,100000,900
178,0.41590499052053526,0.027974405097257758,0.0056212120798105995,0.0208292216864518,0.08218483849945996,0.47545974281099107,0.5594499999999991,100000,900
179,0.45002543424204405,0.02645798473722405,0.0030505050118598675,0.021221827143389316,0.08498745596450236,0.4407147849930657,0.5569749999999991,100000,900
180,0.42487062961147687,0.0269190026105692,0.005141414088300533,0.020938678735142782,0.08343692684753073,0.46561235831843484,0.5544999999999991,100000,900
181,0.4568800021078722,0.029628985931889878,0.0030606060206062264,0.021218624592034354,0.08454308656975627,0.43429768674903446,0.5520249999999991,100000,900
182,0.4329414406017814,0.027319135010863343,0.004863636340014636,0.02101044207966576,0.08317524826774994,0.45800924056106146,0.5495499999999991,100000,900
183,0.446677242196165,0.02642492603407138,0.0030808080396511487,0.021185943955141638,0.08369632623675796,0.44535968542098997,0.5470749999999991,100000,900
184,0.42509735237315505,0.024743204896027843,0.005510100943243338,0.020922490056190225,0.08146198368838264,0.46700807929039,0.5445999999999991,100000,900
185,0.44970046943312303,0.027443023682054545,0.003232323187403381,0.021196606979808873,0.08249658606325587,0.44337402138445114,0.5421249999999991,100000,900
186,0.42598350615033675,0.026635532200129496,0.0055050504771578645,0.020923474218903317,0.08123837564140558,0.4663496010833316,0.5396499999999991,100000,900
187,0.4379117008565097,0.02551185125692023,0.004671717123128474,0.02104239715832389,0.08100605162688428,0.45536814053853353,0.5371749999999991,100000,900
188,0.432043266617693,0.02623801171262231,0.004969696914259758,0.0210155712828661,0.08118976559386486,0.4607817065053516,0.5346999999999991,100000,900
189,0.45462122498241825,0.025774063505232335,0.0028232322835053006,0.021247937293309305,0.08188972517848014,0.43941788925064934,0.5322249999999991,100000,900
190,0.4410088102642395,0.024606179332153665,0.0046717171427897285,0.02106863979819334,0.08069109547572831,0.452559742530187,0.529749999999999,100000,900
191,0.4413069912022911,0.028692788518965243,0.00467676762284504,0.021014485767939024,0.0798341511003673,0.4531676119565964,0.527274999999999,100000,900
192,0.4675964040702416,0.028682564384200505,0.002732323204788069,0.021329695768654348,0.08177775835618377,0.4265638257397546,0.524799999999999,100000,900
193,0.4715585240411262,0.02683274477823741,0.0027070706715393396,0.021418330047486556,0.08207407573238015,0.42224200785160065,0.522324999999999,100000,900
194,0.4735354057476959,0.027263608375150298,0.002383838333706889,0.02136774802994397,0.08075303787572516,0.42195997681882647,0.519849999999999,100000,900
195,0.47283745214718187,0.027488121272375186,0.002540404000836942,0.021384199341345164,0.08051799955881304,0.4227199513382382,0.517374999999999,100000,900
196,0.4728561685850663,0.025985517215190664,0.002535353494394157,0.021428972876941163,0.08177216031899055,0.42140735261970097,0.514899999999999,100000,900
197,0.45010810000485635,0.025772512048068973,0.004328282802469201,0.02114376253965828,0.07932416967219777,0.4450956916146808,0.512424999999999,100000,900
198,0.4459980346316782,0.029492663287868103,0.004560606022261911,0.021084957865791187,0.07786698836108877,0.4504894195000331,0.509949999999999,100000,900
199,0.46353045024702116,0.02624739363893039,0.002964646409576138,0.021281535240511098,0.07891785119763679,0.43330552452140386,0.507474999999999,100000,900
