global_step,experience_step,rewards,stockouts,waste,delta,critic_loss,entropy_adjusted,actor_loss
19668,32,0.04857923090457916,0.26113012433052063,0.007506458554416895,-0.06608948856592178,0.05839761346578598,2.95731115329545e-06,1.2558961088871001e-06
19669,32,0.044547658413648605,0.309503436088562,0.004817191511392593,-0.04453321173787117,0.05591592937707901,5.923501248616958e-06,2.315408210051828e-06
19670,32,0.008886047638952732,0.28724315762519836,0.005524361971765757,-0.08183963596820831,0.06108852103352547,3.3064427498175064e-06,3.2396176266047405e-06
19671,32,-0.002239502966403961,0.28724315762519836,0.005350202787667513,-0.09967026114463806,0.061622168868780136,4.1665903154353146e-06,2.0323554963397328e-06
19672,32,0.032784607261419296,0.2992294430732727,0.005180860869586468,-0.07620307058095932,0.06396184861660004,3.6299068142398028e-06,2.3273487386177294e-06
19673,32,-0.0034018184524029493,0.284246563911438,0.00539750000461936,-0.09680105000734329,0.06080107018351555,2.3366756067844108e-06,8.968287374955253e-07
19674,32,0.021722471341490746,0.2594178020954132,0.005905223079025745,-0.06768573820590973,0.056505315005779266,2.413966967651504e-06,9.308914741268381e-07
19675,32,0.034894585609436035,0.2461472600698471,0.005648767109960318,-0.0625666007399559,0.05503953620791435,3.1989636681828415e-06,2.0398290416778764e-06
19676,32,0.04554850980639458,0.2234589010477066,0.006053311284631491,-0.05608483403921127,0.05101380869746208,3.7200836686679395e-06,4.496011570154224e-06
19677,32,0.06958582997322083,0.1922089010477066,0.006430711597204208,-0.02486417628824711,0.04337717220187187,2.501227982065757e-06,8.524103236595693e-07
19678,32,0.06663603335618973,0.19392123818397522,0.006297081243246794,-0.027962619438767433,0.04234759509563446,3.0534904453816125e-06,2.2733729565516114e-06
19679,32,0.0505555234849453,0.20376712083816528,0.0063935029320418835,-0.04825100302696228,0.04783467575907707,3.33209914060717e-06,2.3113850602385355e-06
19680,32,0.06950031220912933,0.18707191944122314,0.006300268694758415,-0.028414500877261162,0.039110030978918076,2.352815954509424e-06,1.7934039533429313e-06
19681,32,0.07864349335432053,0.1553938388824463,0.0070578367449343204,-0.015410433523356915,0.03494539484381676,1.5826880144231836e-06,4.17842386468692e-07
19682,32,0.10133352875709534,0.1382705420255661,0.007527492009103298,0.006776581052690744,0.03145188093185425,1.9625645109044854e-06,1.3101489457767457e-06
19683,32,0.03304840624332428,0.1468321979045868,0.007217031437903643,-0.06449675559997559,0.03647511452436447,2.765766794254887e-06,2.055031927739037e-06
19684,32,0.12141703069210052,0.08690068125724792,0.008485184982419014,0.021811984479427338,0.02261410839855671,2.2170918327901745e-06,3.8967948512436124e-07
19685,32,0.07901079207658768,0.08347602933645248,0.008386356756091118,-0.019263796508312225,0.022269651293754578,1.054038989423134e-06,3.843952924853511e-07
19686,32,0.0674154981970787,0.09631849080324173,0.008581867441534996,-0.029558273032307625,0.02233107201755047,9.682977406555437e-07,1.832117249023213e-07
19687,32,0.08040610700845718,0.0625,0.009642786346375942,-0.015680860728025436,0.016856862232089043,8.087194487416127e-07,2.6058265234496503e-07
19688,32,0.09474305063486099,0.04708904027938843,0.010570332407951355,-0.004369393456727266,0.012041822075843811,3.760092965876538e-07,2.2030821611451756e-08
19689,32,0.09121858328580856,0.034246575087308884,0.01164658460766077,-0.005921793170273304,0.010592393577098846,1.1245411002391847e-07,3.155159022938392e-09
19690,32,0.12199965864419937,0.026541095227003098,0.011350850574672222,0.026533203199505806,0.008567113429307938,9.189539440512817e-08,9.751359719700758e-09
19691,32,0.10856684297323227,0.013698630034923553,0.01388942077755928,0.010842856019735336,0.004617797210812569,8.235677455559198e-07,1.0904299188041477e-06
19692,32,0.2204282581806183,0.0034246575087308884,0.016835667192935944,0.1233869418501854,0.010563850402832031,1.4956843541469311e-09,6.283020978492537e-13
19693,32,0.3130573630332947,0.0,0.018471168354153633,0.21586185693740845,0.02509630098938942,3.861442930991754e-27,6.747672824708785e-31
19694,32,0.4028373956680298,0.0017123287543654442,0.019868794828653336,0.3053225576877594,0.04964964836835861,1.44204065577469e-07,7.32851148654845e-08
19695,32,0.48000502586364746,0.0021404109429568052,0.020756756886839867,0.3820674419403076,0.07663404941558838,9.420004923668679e-13,1.1327619719041433e-20
19696,32,0.5705808997154236,0.0,0.021482493728399277,0.47266504168510437,0.11479064077138901,-0.0,4.625079384044798e-31
19697,32,0.6608291268348694,0.0,0.022023944184184074,0.5629450082778931,0.16103750467300415,5.338786515558982e-30,4.046040740982286e-31
19698,32,0.6488006711006165,0.00042808218859136105,0.021840505301952362,0.5507068634033203,0.1565888226032257,8.358093341881775e-20,4.142143516732632e-31
19699,32,0.6843731999397278,0.0,0.022382784634828568,0.5881112217903137,0.17565512657165527,1.5647440236705273e-31,3.9008984568054654e-31
19700,8,0.7380629181861877,0.0,0.023128503933548927,0.6408236026763916,0.20709991455078125,-0.0,3.6038886501718997e-31
