episode,reward,loss,stockout,waste,overstock,quantile,epsilon,buffer_size,steps
45,0.13037717730612106,0.026456288896087143,0.018858585719847016,0.018754559764638544,0.13928072987331283,0.6927289534009371,0.8886249999999998,40500,900
46,0.1389664415697593,0.026578181071413888,0.017757575616447464,0.018865764163848428,0.14036314698143137,0.6840470770126622,0.8861499999999998,41400,900
47,0.12666863210855,0.026443095279650556,0.021702020060684946,0.01865144309380816,0.1374956400733855,0.6954822695531572,0.8836749999999998,42300,900
48,0.17668795341156915,0.026353314471327598,0.014949494830539657,0.019280938784488375,0.14258208286845023,0.646499535412217,0.8811999999999998,43200,900
49,0.11850264638372109,0.026475411111281977,0.024272727152436144,0.018497527157887817,0.13704085715735953,0.7016862490480351,0.8787249999999998,44100,900
50,0.15686149978694125,0.02649864218508204,0.01611111098383036,0.019087179169679683,0.14051046912454895,0.6674297470925376,0.8762499999999998,45000,900
51,0.16430445071722513,0.026954522906906076,0.0154898988822889,0.019134203782305122,0.14072609630309874,0.6603453558742378,0.8737749999999997,45900,900
52,0.1619143192373061,0.02611477657324738,0.015232323122521242,0.019123257824944125,0.14054924963249102,0.6631808560073582,0.8712999999999997,46800,900
53,0.1560133507735251,0.026171956149240335,0.01629292917955253,0.019041071179219417,0.1381654423640834,0.670487213196233,0.8688249999999997,47700,900
54,0.15310956692132296,0.02612797505532702,0.015984848375018273,0.018984278143487042,0.1375570640961329,0.6743642492164961,0.8663499999999997,48600,900
55,0.15205074598520393,0.026072191689163447,0.016893939298267165,0.018986325609601205,0.13742899843802056,0.6746399950951131,0.8638749999999997,49500,900
56,0.13356459981867375,0.02595087599319716,0.022686868573332,0.018631426174607543,0.13459426210779282,0.6905228499655301,0.8613999999999997,50400,900
57,0.13509849734973006,0.025771080834998024,0.02279797965557211,0.018648035780319736,0.13439109218617282,0.689064400402415,0.8589249999999997,51300,900
58,0.1477920604532988,0.026030724369403388,0.018373737233794398,0.01887117073405534,0.13547127590825161,0.6794917604944979,0.8564499999999997,52200,900
59,0.18410936098067193,0.025832156801803244,0.014328282688640885,0.019271595273166894,0.1380940987376703,0.6441966666702388,0.8539749999999997,53100,900
60,0.17993458552434782,0.025954571852667464,0.014570706948741442,0.019234642345044347,0.13782172821048233,0.6484383423394625,0.8514999999999997,54000,900
61,0.1448557059153811,0.027712788410070868,0.02136363621128516,0.018669689224722483,0.13145685761339135,0.6836541170480454,0.8490249999999997,54900,900
62,0.15212551391136508,0.02709826275706291,0.019747474651990664,0.018784822375617093,0.13213108737021684,0.6772111079333762,0.8465499999999997,55800,900
63,0.14975015243056178,0.02728258479386568,0.020686868505759372,0.018783242902201083,0.1334267440893584,0.6773529988889478,0.8440749999999997,56700,900
64,0.14609375109926986,0.027049103909068638,0.02110606047893978,0.018721046297707492,0.13197424913239147,0.68210489866717,0.8415999999999997,57600,900
65,0.19724744972261962,0.027182599803846744,0.013045454414871831,0.019392008720379737,0.1360953809445103,0.6342197135915565,0.8391249999999997,58500,900
66,0.18207108638799077,0.02689176118829184,0.014050504967259864,0.019199583924685914,0.1354866284959846,0.6491922008534893,0.8366499999999997,59400,900
67,0.18375360899481974,0.026986804025040733,0.013646464534621271,0.019262491818517448,0.13481070552021265,0.6485267344922241,0.8341749999999997,60300,900
68,0.20943562126446827,0.027113581483976707,0.011959595867018733,0.01950013447035518,0.13731233022693132,0.6217923253543881,0.8316999999999997,61200,900
69,0.1598912586056071,0.02710792635464006,0.0196767675721397,0.018806093883079786,0.13083519146674208,0.6707906936985545,0.8292249999999997,62100,900
70,0.19897920157018234,0.02722605670698815,0.012979797894238598,0.019396611301021445,0.13722921690179243,0.6314151787442258,0.8267499999999997,63000,900
71,0.18948167500428909,0.026695116789390645,0.013106060491667853,0.01922538000055485,0.13287869311869144,0.6453081965940073,0.8242749999999996,63900,900
72,0.20805881929745534,0.02660509563465085,0.011651515043340624,0.01944252854316599,0.13486826399134266,0.625978879426399,0.8217999999999996,64800,900
73,0.2180696087570363,0.02655341088357899,0.011191919069840676,0.019526318164749278,0.134659548116227,0.6165526112589157,0.8193249999999996,65700,900
74,0.16994447311116448,0.026425794274028806,0.01832828270478381,0.018918290690829356,0.12944685127379166,0.6633621072816765,0.8168499999999996,66600,900
75,0.21647169995833085,0.026508750143564408,0.01144444435265743,0.019506109283409186,0.13425217049403323,0.6183255815164497,0.8143749999999996,67500,900
76,0.17426756132031895,0.02619490339110295,0.018328282696505386,0.01893803277001199,0.1287343745554487,0.6597317534465756,0.8118999999999996,68400,900
77,0.22981204767777752,0.026160137084209258,0.010338383741262886,0.019625664327500594,0.13504989923702346,0.6051740112088414,0.8094249999999996,69300,900
78,0.19184827835008036,0.026502309762355354,0.014474747357372609,0.01920090408426606,0.13072679173615243,0.6437492837436083,0.8069499999999996,70200,900
79,0.208400864490476,0.026348183649695583,0.011969696899048156,0.019393353837852678,0.1312146332114935,0.6290214577370012,0.8044749999999996,71100,900
80,0.21979140848878564,0.02610325239598751,0.010792929217633274,0.019487738732455507,0.13168189252830215,0.6182460371914009,0.8019999999999996,72000,900
81,0.20870334855959097,0.028730055203454362,0.012207070622696645,0.019339154452706377,0.12979741404039993,0.6299530166364793,0.7995249999999996,72900,900
82,0.2290656916594081,0.028069265726953743,0.010722222123295069,0.019606431522924038,0.13238150708791283,0.6082241524253039,0.7970499999999996,73800,900
83,0.2116443692979778,0.028434262271556588,0.011212121103372838,0.0193788219584773,0.13004229351464244,0.6277224003661217,0.7945749999999996,74700,900
84,0.23039103965567645,0.027827356186591917,0.010656565580930975,0.019593264890006845,0.13056668740593724,0.6087924481445095,0.7920999999999996,75600,900
85,0.21318841019764984,0.028131527424686484,0.011171717046656543,0.019368606087648205,0.12851457110295694,0.6277566996068796,0.7896249999999996,76500,900
86,0.2080377494035444,0.027803561975144678,0.014272727203658886,0.019251255430281163,0.12708708392870094,0.6313511892508249,0.7871499999999996,77400,900
87,0.21468468596718998,0.02777262519010239,0.011272727171373037,0.01938522652308974,0.1276547009125352,0.6270026642993712,0.7846749999999996,78300,900
88,0.21773056923407744,0.02787667667493224,0.011767676670311226,0.019425708910243377,0.1281574550477995,0.6229185963882548,0.7821999999999996,79200,900
89,0.22037836113381976,0.027530180296550195,0.010717171659796602,0.019455407061096695,0.12857212387853198,0.6208769426365485,0.7797249999999996,80100,900
90,0.23479892206527034,0.027263580668303703,0.010141414024142755,0.019613241667134896,0.12938387376152807,0.6060625536117908,0.7772499999999996,81000,900
91,0.21710584333130908,0.026782370704329678,0.012757575687331458,0.0192994465927283,0.12511203131534987,0.6257251076259546,0.7747749999999995,81900,900
92,0.22987356816589857,0.025723852374487453,0.01083333322364423,0.019450315656140447,0.12639284193515776,0.6134499471927475,0.7722999999999995,82800,900
93,0.21450498071977764,0.02617350968014863,0.014010100908991364,0.019266009299188026,0.1258284364723497,0.6263904804119632,0.7698249999999995,83700,900
94,0.20248804901066858,0.02606631938782003,0.01566666658088151,0.019069913047779767,0.12263738330039713,0.6401379915871138,0.7673499999999995,84600,900
95,0.2335711527019157,0.02567316660657525,0.01009595951013681,0.019517098278221158,0.12613292554600372,0.6106828691662393,0.7648749999999995,85500,900
96,0.21153638465965438,0.026137560634977287,0.015161615988860528,0.01920892240634809,0.12330154652810758,0.6307915359052519,0.7623999999999995,86400,900
97,0.20958972333238407,0.026035336897604996,0.015898989824992087,0.019141419247413676,0.12339017732275857,0.6319796963580366,0.7599249999999995,87300,900
98,0.2542454086334652,0.026557324450049137,0.009186868616897199,0.019707204831971064,0.12635117595394452,0.5905093489241683,0.7574499999999995,88200,900
99,0.23772522870658172,0.026419838381310304,0.00992424233040462,0.019530753816167513,0.12423321881228024,0.6085865619246744,0.7549749999999995,89100,900
100,0.2254186199433429,0.026026157225585645,0.013207070609658129,0.019337531458586455,0.1230035075897144,0.6190332751468651,0.7524999999999995,90000,900
101,0.2688588876976994,0.027314088754355908,0.00838888880279329,0.019844078289137947,0.1269934919435117,0.5759146579113892,0.7500249999999995,90900,900
102,0.23482046341568802,0.027047583538418015,0.012681818055506382,0.019419201493470206,0.12367228106906017,0.6094062410083909,0.7475499999999995,91800,900
103,0.2524982439839126,0.027118537313201362,0.009474747394625511,0.01964872721582651,0.12297585590432088,0.5954024320476585,0.7450749999999995,92700,900
104,0.2443843679891951,0.027327360757109193,0.01003535345558905,0.019570684930723576,0.12359825477004051,0.6024113444293746,0.7425999999999995,93600,900
105,0.26685972351037585,0.02693594793582128,0.008520201951679256,0.019852227613122927,0.12570633332348533,0.5790615199339678,0.7401249999999995,94500,900
106,0.22587974437022948,0.027013550653225846,0.014025252398827837,0.01928777748460157,0.12085374646923608,0.6199534852726177,0.7376499999999995,95400,900
107,0.23284571372438223,0.026596440451426638,0.013515151445753873,0.019305452515578105,0.11940184363060527,0.6149318439954271,0.7351749999999995,96300,900
108,0.27636186513674654,0.026871952147533497,0.007919191835034225,0.01990578638907108,0.12448203024350935,0.571331131694114,0.7326999999999995,97200,900
109,0.2711420429735962,0.026339430895944437,0.008313131220638752,0.01988745073787868,0.12491089097327657,0.575746488870639,0.7302249999999995,98100,900
110,0.2811976423589254,0.026469244609276455,0.007181818116870191,0.019948617685586215,0.12413704444136885,0.5675348836607818,0.7277499999999995,99000,900
111,0.2866806284457885,0.02880318409866757,0.007176767605253391,0.019969335291534662,0.12396946515474054,0.562203810345278,0.7252749999999994,99900,900
112,0.284886504715218,0.027037487412906354,0.0077525251545012,0.01994936609123316,0.12312987130135297,0.5642817390005932,0.7227999999999994,100000,900
113,0.24611202813309824,0.027716190371041498,0.012338383747264743,0.019475339317383867,0.11994321714672777,0.6021310376019942,0.7203249999999994,100000,900
114,0.24261451110780602,0.02738400974207454,0.013611111030396488,0.019349730188130503,0.11671796829129259,0.6077066850682927,0.7178499999999994,100000,900
115,0.2938704619210653,0.027375512957159016,0.006813131234505111,0.02004243757058349,0.12301596163875526,0.5562580140884965,0.7153749999999994,100000,900
116,0.274903249832601,0.027248474172213013,0.0074898989426179065,0.019848898563327062,0.12030677419155836,0.5774511846444673,0.7128999999999994,100000,900
117,0.2592928822372859,0.027181731519392793,0.01024242412712839,0.019624510764454803,0.11940482212230563,0.5914353653082831,0.7104249999999994,100000,900
118,0.2683891923320738,0.027264193568585646,0.008823232221313648,0.019714643261912797,0.11851311668753624,0.5845598209545844,0.7079499999999994,100000,900
119,0.28742204673775834,0.027389077853618396,0.00755050497646961,0.019935660157352687,0.1200163933262229,0.5650754015578163,0.7054749999999994,100000,900
120,0.294637617009818,0.027679298693935078,0.007449494885384209,0.020025739484570093,0.12027458750125435,0.5576125665041101,0.7029999999999994,100000,900
121,0.2802486585925049,0.02817454395401809,0.007994949421845376,0.019811837116463317,0.11869421489122842,0.573250346576588,0.7005249999999994,100000,900
122,0.28739101956404434,0.02733352434097065,0.0071969695948064325,0.019863362953894667,0.11818594377487898,0.5673627082529581,0.6980499999999994,100000,900
123,0.2930900725774053,0.027191603353454007,0.006813131236057314,0.019951962791383268,0.11860319895876778,0.5615416409241863,0.6955749999999994,100000,900
124,0.3022660302719305,0.027104426484761968,0.006545454486687151,0.02006099352509611,0.1202086656830377,0.550918861856891,0.6930999999999994,100000,900
125,0.2959296475238645,0.027280503771164352,0.00675757569519596,0.019965241603139373,0.118937136762672,0.5584104044405329,0.6906249999999994,100000,900
126,0.2612178970470268,0.027033709929221206,0.011848484774430594,0.019539879008403253,0.115625401377264,0.5917683419956203,0.6881499999999994,100000,900
127,0.27318868406505015,0.027265155379556948,0.009924242373866339,0.019667078537556032,0.11484360967659288,0.5823763906188929,0.6856749999999994,100000,900
128,0.3012447271230889,0.027307518626459772,0.0068989898248886065,0.02002598059363663,0.116904917611844,0.5549253900270494,0.6831999999999994,100000,900
129,0.28618322611294894,0.02685598480515182,0.00803030296953188,0.01983537459332082,0.11470280200656917,0.5712482993393723,0.6807249999999994,100000,900
130,0.3129278842642412,0.027086273721522756,0.006348484781984654,0.020109244607802893,0.1172254624341925,0.5433889311073968,0.6782499999999994,100000,900
131,0.29453221285172426,0.02978306880634692,0.007116161536735793,0.019869327717978093,0.11457824577473932,0.5639040574379679,0.6757749999999993,100000,900
132,0.2992949181626965,0.02737997703357703,0.007040403986660143,0.019949571174672907,0.11548549834224912,0.558229614864207,0.6732999999999993,100000,900
133,0.29590056142346133,0.027897375269482532,0.00732323224708024,0.01989672183473077,0.11414668172390925,0.5627328081469362,0.6708249999999993,100000,900
134,0.3111142626420284,0.02838967602286074,0.006353535294636256,0.02008858513707916,0.11553078931238916,0.5469128335785741,0.6683499999999993,100000,900
135,0.31896825133577095,0.029033271063947014,0.005939393870842954,0.0201730428977559,0.11617115283177959,0.5387481652304738,0.6658749999999993,100000,900
136,0.27886887066560223,0.02832293208481537,0.010383838300800158,0.01965966895274404,0.11129650559690263,0.5797911225239641,0.6633999999999993,100000,900
137,0.2871280886289767,0.027390827166123524,0.00970202017420282,0.019721491822662453,0.11160059517663386,0.5718478092717058,0.6609249999999993,100000,900
138,0.31874141634994885,0.027521954156044456,0.005994949418947929,0.020128348438690106,0.11461028046905994,0.5405250130609299,0.6584499999999993,100000,900
139,0.3086546300762954,0.027035577829099364,0.006580808015747203,0.019993496380953324,0.1126062654165758,0.5521648060146512,0.6559749999999993,100000,900
140,0.2850498601380322,0.02724289080955916,0.010358585755133794,0.019662290873626868,0.11031355777341459,0.5746157100308272,0.6534999999999993,100000,900
141,0.3101271843980713,0.027467678654938935,0.006459595898890661,0.019992215022858646,0.11190376953532298,0.5515172409865384,0.6510249999999993,100000,900
142,0.316272653017303,0.029060576318038836,0.006085858528191845,0.020050256475806237,0.11184312464876307,0.5457481141652291,0.6485499999999993,100000,900
143,0.2960234407673124,0.02782738718514641,0.009318181763196157,0.01980055410414934,0.1091329615501066,0.5657248681153481,0.6460749999999993,100000,900
144,0.2863909520225651,0.02677444553623597,0.010323232241078383,0.0196829390934565,0.10799407519193159,0.5756088072000484,0.6435999999999993,100000,900
145,0.3235103498044838,0.026744142572085062,0.005919191877668103,0.020120194451883434,0.11046150878485705,0.5399887607801291,0.6411249999999993,100000,900
146,0.3164628657202573,0.02623821356333792,0.006429292873686387,0.020048916649280324,0.10864667878382736,0.5484122518962249,0.6386499999999993,100000,900
147,0.3305534312407124,0.02748677941142685,0.005388888819143176,0.02020908228432139,0.11106166764679883,0.5327869377488064,0.6361749999999993,100000,900
148,0.32199717277853374,0.027056517460279993,0.005893939330966936,0.020111876244967183,0.10941505783134037,0.5425819587134239,0.6336999999999993,100000,900
149,0.3326008664682902,0.0266839918297612,0.005308080755898522,0.020208783171450098,0.11054802968270248,0.5313342457654782,0.6312249999999993,100000,900
150,0.32388752685213046,0.026928004019169345,0.00573232316929433,0.020134528476951852,0.10954999832229481,0.5406956285296215,0.6287499999999993,100000,900
151,0.3350667731233665,0.028447123200943072,0.005535353471835454,0.020198765158032376,0.10845797579321596,0.5307411378062227,0.6262749999999992,100000,900
152,0.30017990042255,0.027039503489310543,0.008787878688114386,0.019789114254009393,0.10684386715706852,0.5643992453072634,0.6237999999999992,100000,900
153,0.33337206256837815,0.027436286444879242,0.005868686812205447,0.020166110633355046,0.10785016108718183,0.5327429840296714,0.6213249999999992,100000,900
154,0.30668104308146416,0.02689081188601752,0.008621212057251897,0.01980605198743029,0.10574000702136092,0.5591516922304614,0.6188499999999992,100000,900
155,0.34908843451903926,0.026964214257895948,0.004858585809771386,0.020332472901791333,0.10828489835891458,0.5174356129412642,0.6163749999999992,100000,900
156,0.34691640402875945,0.027559852097183465,0.005146464567838444,0.020291734331597883,0.10724946667336756,0.5203959370799776,0.6138999999999992,100000,900
157,0.34439559324883806,0.02627035282759203,0.005090909020768272,0.020305011033390958,0.10691945653822688,0.5232890362554333,0.6114249999999992,100000,900
158,0.3457298305189276,0.02641796311053137,0.005090909029564096,0.02030135960732069,0.10792095448407862,0.5209569517241583,0.6089499999999992,100000,900
159,0.3297933518144095,0.026694406563830046,0.006237373681118091,0.020092371862071256,0.10507520240007176,0.5388017051477606,0.6064749999999992,100000,900
160,0.3371347786918826,0.02541830997500155,0.005414141336869863,0.020217536724069052,0.10618591846277316,0.531047631150008,0.6039999999999992,100000,900
161,0.3400981922109592,0.0280376787783785,0.005207070647221473,0.02016637388202879,0.10426853191935354,0.5302598360741717,0.6015249999999992,100000,900
162,0.32311424749140216,0.02670242787649234,0.008323232245941958,0.019921532369011806,0.10230922769755126,0.5463317676045829,0.5990499999999992,100000,900
163,0.3451013098786482,0.025860843332484364,0.005409090841292507,0.02024552023452189,0.10506382779114776,0.5241802572847033,0.5965749999999992,100000,900
164,0.3539725959154829,0.027316542606179915,0.004727272665542033,0.020335055148849885,0.10573573102139765,0.5152293516851755,0.5940999999999992,100000,900
165,0.35160312442098074,0.0266716197039932,0.004742424172970156,0.02032167582358751,0.10527471003433068,0.5180580700725937,0.5916249999999992,100000,900
166,0.3507008425498174,0.025364161102722087,0.004878787810189856,0.020265160599309537,0.10271520458575752,0.5214400092779349,0.5891499999999992,100000,900
167,0.3467716715396899,0.02598676765234106,0.004767676717601716,0.020250980345946218,0.10287389332221614,0.5253357830172818,0.5866749999999992,100000,900
168,0.3550875973714412,0.02618176545533869,0.005035353492841952,0.020308899802880153,0.10331400947024424,0.5162541463558251,0.5841999999999992,100000,900
169,0.37342425462789836,0.025578444046485755,0.0039040403440594672,0.020535101202420063,0.10381065290007327,0.4983259570645168,0.5817249999999992,100000,900
170,0.36812016123703667,0.026635372950178055,0.0043181817637135585,0.02047464706417587,0.10428625110536814,0.5028007643678122,0.5792499999999992,100000,900
171,0.3289387543975479,0.027210559378274612,0.008080807986876203,0.019883919348422853,0.09845080531098777,0.5446457166419261,0.5767749999999991,100000,900
172,0.33066314559714455,0.025624103277093833,0.007712121160390477,0.019922051166908608,0.09851204187298815,0.5431906464944283,0.5742999999999991,100000,900
173,0.3674268688402501,0.027745631657954718,0.0042777777245889105,0.02041496517861055,0.10239804112662872,0.5054823524322775,0.5718249999999991,100000,900
174,0.35634312315779326,0.02552402967069712,0.00531313123802344,0.020237653898075223,0.09958172337876425,0.5185243749392943,0.5693499999999991,100000,900
175,0.33240506153710564,0.027577626347127886,0.007636363531152407,0.01994712329831802,0.09739233327408632,0.5426191235979398,0.5668749999999991,100000,900
176,0.3736689952844366,0.026443803793647223,0.004095959541801777,0.020447347291434805,0.10026487703952525,0.5015228273847865,0.5643999999999991,100000,900
177,0.33938309208800393,0.025991540044132205,0.007696969613639845,0.02001929049949265,0.09698884681488076,0.5359118051569288,0.5619249999999991,100000,900
178,0.35768069582409223,0.02570205688683523,0.0056111110519203875,0.02022139076453944,0.09736962974485423,0.5191171773028456,0.5594499999999991,100000,900
179,0.3635771924142803,0.024752562988756433,0.004777777718587054,0.020326658084781634,0.09787496736480131,0.5134434104337253,0.5569749999999991,100000,900
180,0.34245819068345656,0.024557066310404076,0.007060605965347753,0.02003708124367727,0.09594517709480392,0.5344989507460138,0.5544999999999991,100000,900
181,0.3671965259395074,0.026691781140656935,0.004484848427172336,0.020250194049957725,0.09671419596506489,0.5113542408040828,0.5520249999999991,100000,900
182,0.35542705080601283,0.025928072426468135,0.0065909090405330065,0.020110867883389196,0.09537365273262063,0.5224975247178225,0.5495499999999991,100000,900
183,0.379621669628347,0.025513581993679205,0.00412626256648865,0.02044559633359313,0.09741344169196155,0.49839303381140865,0.5470749999999991,100000,900
184,0.3772082994272609,0.02573719482558469,0.003949494893766112,0.020416033170703386,0.0964062770207723,0.5020199006617898,0.5445999999999991,100000,900
185,0.38874377221609596,0.025764359393053583,0.0038686868196560276,0.020521485335710975,0.0962310279160738,0.49063503355594973,0.5421249999999991,100000,900
186,0.3699741604243819,0.025321530853915544,0.00484343429406484,0.020284812533193166,0.0948716827813122,0.5100259149633347,0.5396499999999991,100000,900
187,0.3883530408821793,0.025321930487536722,0.0037424242056699262,0.020481324459736546,0.0950412590843108,0.49238195765484116,0.5371749999999991,100000,900
188,0.34775438696191285,0.02311423463022543,0.006924242377798591,0.020017427636000017,0.09255957695552045,0.5327443704641321,0.5346999999999991,100000,900
189,0.37772945106907474,0.024979893235075806,0.004277777707514663,0.020353109559251202,0.09355489483310117,0.504084773133095,0.5322249999999991,100000,900
190,0.3979494956777651,0.025106299626123575,0.003373737322787444,0.02058730739996665,0.0956523247435689,0.48243714103620083,0.529749999999999,100000,900
191,0.3943374907127064,0.027370788656796017,0.003959595918551915,0.0205394075345248,0.09360163944876856,0.48756187277483853,0.527274999999999,100000,900
192,0.35207184642643874,0.02694226759071979,0.007055555467183392,0.020080987055682474,0.09188833197992709,0.528903283589416,0.524799999999999,100000,900
193,0.36185195962872563,0.02390582674803833,0.0069191918222026695,0.020159764611162246,0.0915489115814368,0.5195201777668876,0.522324999999999,100000,900
194,0.35851191183827014,0.025221961569041013,0.006742424200702872,0.020104178191266125,0.09059189442545175,0.5240495956574256,0.519849999999999,100000,900
195,0.3900172655156348,0.02413794182240963,0.003883838335879975,0.020499907886195514,0.09291788572238552,0.4926811081133783,0.517374999999999,100000,900
196,0.4003956583638986,0.024558359007868503,0.0034949494365395773,0.020585615801521472,0.09222607841508255,0.4832977030398323,0.514899999999999,100000,900
197,0.4029380990831285,0.025876492052856418,0.003247474700005518,0.020599756906222965,0.0920347346448236,0.48117994045279916,0.512424999999999,100000,900
198,0.36857629882818504,0.025583365849322744,0.005888888837976588,0.020234886245388124,0.0907884136773646,0.5145115173217943,0.509949999999999,100000,900
199,0.3788004748308514,0.024786745730994476,0.0051010100341712435,0.020329771688104504,0.09000741543662216,0.5057613338975029,0.507474999999999,100000,900
200,0.3913997274813786,0.024175410981600483,0.0037777777233471473,0.020488758937766156,0.09080265269718236,0.49353108808377544,0.504999999999999,100000,900
