global_step,experience_step,rewards,stockouts,waste,delta,critic_loss,entropy_adjusted,actor_loss
15609,32,-0.32513007521629333,0.1609589010477066,0.013634294271469116,-0.3921060562133789,0.15270580351352692,8.79665731190471e-06,1.1022664693882689e-05
15610,32,-0.3610019385814667,0.3000856041908264,0.008457686752080917,-0.4090687930583954,0.15218493342399597,7.89166551840026e-06,1.329968472418841e-05
15611,32,-0.38154926896095276,0.15410958230495453,0.013857639394700527,-0.43034040927886963,0.1635800451040268,7.606286544614704e-06,1.0648117495293263e-05
15612,32,-0.354801207780838,0.08090753108263016,0.01637745276093483,-0.40685033798217773,0.1557188481092453,9.699972906673793e-06,9.935364687407855e-06
15613,32,-0.3524932265281677,0.11815068125724792,0.014520257711410522,-0.410882830619812,0.1539914906024933,7.5306415965314955e-06,1.1602562153711915e-05
15614,32,-0.3537461757659912,0.14340753853321075,0.01411374006420374,-0.4074098765850067,0.15047232806682587,7.914391972008161e-06,9.687221790954936e-06
15615,32,-0.3519914150238037,0.09888698905706406,0.015539702959358692,-0.4040835499763489,0.15113551914691925,6.676540124317398e-06,1.5097481991688255e-05
15616,32,-0.3665224015712738,0.05864726006984711,0.017664717510342598,-0.42103111743927,0.16337724030017853,8.051551958487835e-06,8.739856639294885e-06
15617,32,-0.28230249881744385,0.05008561536669731,0.017322268337011337,-0.33847489953041077,0.12970559298992157,7.297126103367191e-06,4.947266006638529e-06
15618,32,-0.2926451861858368,0.051369864493608475,0.01787647232413292,-0.34873777627944946,0.1353325992822647,8.841575436235871e-06,1.2400030755088665e-05
15619,32,-0.13551604747772217,0.024400684982538223,0.018807685002684593,-0.19059306383132935,0.11023450642824173,9.368704922962934e-06,9.892190973914694e-06
15620,32,0.01867872290313244,0.013698630034923553,0.01968051679432392,-0.03384681046009064,0.0848628506064415,8.081454325292725e-06,4.574677859636722e-06
15621,32,0.10109017789363861,0.008561643771827221,0.01978929154574871,0.045584313571453094,0.07465919107198715,8.404665095440578e-06,7.451566034433199e-06
15622,32,0.1503457874059677,0.005565068684518337,0.020452698692679405,0.09351973235607147,0.08534003794193268,8.138053999573458e-06,7.1702629611536395e-06
15623,32,0.15147185325622559,0.0051369862630963326,0.020547199994325638,0.09768237918615341,0.08416125923395157,8.116018761938903e-06,8.105155757220928e-06
15624,32,0.18429942429065704,0.0,0.02101840078830719,0.13224780559539795,0.09114210307598114,7.657642527192365e-06,6.075946657801978e-06
15625,32,0.24107825756072998,0.0,0.021489104256033897,0.18619856238365173,0.09884136915206909,8.302828973683063e-06,8.570570571464486e-06
15626,32,0.2785200774669647,0.0,0.02156727761030197,0.22245506942272186,0.1072220727801323,8.690097274666186e-06,6.7852679421775974e-06
15627,32,0.2000877857208252,0.005565068684518337,0.021147215738892555,0.14703628420829773,0.09449023753404617,7.285108495125314e-06,6.111853963375324e-06
15628,32,0.2217036932706833,0.0025684931315481663,0.021395687013864517,0.16814425587654114,0.09912087023258209,9.367709935759194e-06,6.699475306959357e-06
15629,32,0.2738786041736603,0.0,0.0218594241887331,0.21792657673358917,0.10726553946733475,5.950872946414165e-06,4.011914370494196e-06
15630,32,0.27174246311187744,0.0012842465657740831,0.021929588168859482,0.2163887470960617,0.11201922595500946,8.700698344910052e-06,7.810975148458965e-06
15631,32,0.257511168718338,0.0012842465657740831,0.02171919494867325,0.2037426382303238,0.10545504093170166,8.26078758109361e-06,8.911634722608142e-06
15632,32,0.3080040514469147,0.0,0.02227095328271389,0.2543967664241791,0.11837621033191681,7.959973117976915e-06,7.084679964464158e-06
15633,32,0.29620397090911865,0.0,0.02241555228829384,0.2403653860092163,0.11601456254720688,7.738492968201172e-06,8.944432011048775e-06
15634,32,0.3404553532600403,0.0,0.022573741152882576,0.2845872938632965,0.1274532824754715,5.992857950332109e-06,5.552708444156451e-06
15635,32,0.3302856683731079,0.0,0.02244737558066845,0.2755345404148102,0.12478549033403397,8.653844815853518e-06,1.1162087503180373e-05
15636,32,0.3610779345035553,0.0,0.022819364443421364,0.3075721561908722,0.1348598599433899,6.9775787778780796e-06,7.591427220177138e-06
15637,32,0.3751058280467987,0.0008561643771827221,0.02281678281724453,0.319082647562027,0.13782380521297455,5.937995410931762e-06,5.393566880229628e-06
15638,32,0.3813568651676178,0.0,0.02298484370112419,0.3245813548564911,0.14112649857997894,5.929134204052389e-06,6.631444648519391e-06
15639,32,0.38170579075813293,0.0,0.022938815876841545,0.326115220785141,0.1408320963382721,7.166402156144613e-06,8.457010153506417e-06
15640,32,0.38350430130958557,0.0,0.023113913834095,0.32928410172462463,0.14269644021987915,6.841677077318309e-06,7.936450856504962e-06
15641,8,0.4192101061344147,0.0,0.023579256609082222,0.35885775089263916,0.15743429958820343,4.076049208379118e-06,5.55502026600152e-07
