global_step,experience_step,rewards,stockouts,waste,delta,critic_loss,entropy_adjusted,actor_loss
14322,32,-0.7755190134048462,0.1012784093618393,0.01726887933909893,-0.888296902179718,0.4252167046070099,1.0750868568720762e-06,4.759741386806127e-06
14323,32,-0.6993066072463989,0.27684658765792847,0.011142520233988762,-0.8092617988586426,0.3723164200782776,7.601346965202538e-07,2.349577016502735e-06
14324,32,-0.7212965488433838,0.2944602370262146,0.01097290962934494,-0.8242305517196655,0.3815854787826538,1.0460341854923172e-06,1.0987287168973126e-06
14325,32,-0.7312557101249695,0.27244317531585693,0.011475205421447754,-0.8420279622077942,0.3969343602657318,7.028964432720386e-07,1.9139465621265117e-06
14326,32,-0.7126013040542603,0.28025567531585693,0.011210443452000618,-0.826208233833313,0.38100674748420715,4.2945893596879614e-07,2.0253798993508099e-07
14327,32,-0.7126821875572205,0.28593748807907104,0.010865195654332638,-0.8197839856147766,0.3791371285915375,3.636193355305295e-07,4.838557856601255e-07
14328,32,-0.7227783203125,0.2803977131843567,0.011158275417983532,-0.8247371315956116,0.38209062814712524,6.056869210624427e-07,1.327799509454053e-06
14329,32,-0.7404676675796509,0.25,0.012098769657313824,-0.8493922352790833,0.40321314334869385,5.233368369772506e-07,2.5681234205876535e-07
14330,32,-0.7264811396598816,0.24630682170391083,0.012010999023914337,-0.8391384482383728,0.3946666717529297,3.3026060464180773e-07,6.384338462339656e-07
14331,32,-0.7383669018745422,0.24303977191448212,0.012264469638466835,-0.8480640649795532,0.4031507968902588,3.676485107462213e-07,1.8802030865572306e-07
14332,32,-0.7597595453262329,0.2367897778749466,0.012880900874733925,-0.864037811756134,0.41517266631126404,4.0606499851492117e-07,4.171780290107563e-07
14333,32,-0.7626964449882507,0.22343750298023224,0.013338988646864891,-0.8735953569412231,0.4214560091495514,5.765780883848493e-07,1.0735843716247473e-06
14334,32,-0.7631564140319824,0.20482954382896423,0.013774409890174866,-0.8744514584541321,0.42407816648483276,4.5628615907844505e-07,1.2100011872462346e-06
14335,32,-0.7723578214645386,0.1955965906381607,0.014218995347619057,-0.8825127482414246,0.4309011995792389,4.6573541112593375e-07,4.965199877915438e-07
14336,32,-0.7910712957382202,0.18877841532230377,0.014829466119408607,-0.8973313570022583,0.44341325759887695,1.1936549526581075e-06,2.4483658762619598e-06
14337,32,-0.8054348826408386,0.17017045617103577,0.015619507990777493,-0.9156790375709534,0.45629093050956726,5.271924123917415e-07,1.027037569656386e-06
14338,32,-0.8214167952537537,0.15099431574344635,0.016493575647473335,-0.9327539801597595,0.4709620475769043,1.5453214530225523e-07,2.5358005473208323e-08
14339,32,-0.832282304763794,0.13963067531585693,0.017016300931572914,-0.9413957595825195,0.4780106842517853,4.0509024756829604e-07,3.379349209353677e-07
14340,32,-0.8449453115463257,0.145454540848732,0.01716357097029686,-0.9512781500816345,0.4837823808193207,3.4330969356233254e-07,1.2886165450254339e-06
14341,32,-0.8478937149047852,0.12855114042758942,0.017661133781075478,-0.9575920701026917,0.48869025707244873,4.778102606906032e-07,7.165371016526478e-07
14342,32,-0.8547833561897278,0.11832386255264282,0.01808718591928482,-0.9658909440040588,0.497179239988327,2.266164358388778e-07,2.6905311756308947e-07
14343,32,-0.8630580306053162,0.12002840638160706,0.018225422129034996,-0.9715169668197632,0.501340389251709,2.503647067442216e-07,3.3566686852282146e-07
14344,32,-0.8701622486114502,0.11377841234207153,0.018540464341640472,-0.9745466709136963,0.5016888976097107,3.5706653989109327e-07,7.524030252170633e-07
14345,32,-0.8874618411064148,0.09928977489471436,0.0193147175014019,-0.9969436526298523,0.5208705067634583,1.7388860840128473e-07,3.111704245384317e-07
14346,32,-0.8890451788902283,0.08920454233884811,0.019617587327957153,-0.998950183391571,0.5230953693389893,7.585250472175176e-08,6.113027950505057e-08
14347,32,-0.8999007344245911,0.08849431574344635,0.019878631457686424,-1.009181261062622,0.5320130586624146,9.693774671859501e-08,2.387020288097119e-07
14348,32,-0.9019584059715271,0.08693181723356247,0.01997361145913601,-1.0102918148040771,0.5328842997550964,1.1285899859103665e-07,1.0844222941841508e-07
14349,32,-0.9066193103790283,0.08366477489471436,0.020164035260677338,-1.014019250869751,0.5358002185821533,1.6845619654759503e-07,1.9171595795342e-06
14350,32,-0.9072012901306152,0.07642045617103577,0.020370544865727425,-1.016700029373169,0.5399950742721558,3.334408305022407e-08,2.0829924451959414e-08
14351,32,-0.9159049987792969,0.07500000298023224,0.020599443465471268,-1.0223339796066284,0.5440418124198914,7.445416372320324e-08,2.1474809486221602e-08
14352,32,-0.9165933728218079,0.07855113595724106,0.020516686141490936,-1.0215736627578735,0.5425046682357788,5.041220063617402e-08,4.8355581760972655e-09
14353,32,-0.9217457175254822,0.07457386702299118,0.020745476707816124,-1.0301200151443481,0.5506851077079773,2.698722489924421e-08,2.4022723810190882e-09
14354,8,-0.9082977771759033,0.05454545468091965,0.02107689529657364,-1.0220433473587036,0.5478262305259705,6.52195275563372e-09,1.1192662768833017e-10
